Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
40	7440345	n/a	0	0	n/a	N	0	1000	1032	657	6.42	124	662	65532	1032	n/a	804	1020	n/a	14052	1032	n/a	65532	1032	n/a	
41	7440345	n/a	0	0	n/a	N	0	1000	1988	1107	3.73	109	1182	58244	1988	n/a	248	1944	n/a	6400	1976	n/a	65532	1988	n/a	
42	7440347	n/a	0	0	n/a	N	0	0000	3036	1516	32.0	428	1607	63624	3036	n/a	1584	2944	n/a	23232	3036	n/a	65532	3036	n/a	
43	7440347	n/a	0	0	n/a	N	0	0000	360	22.4	0.18	1.73	6.52	6612	360	n/a	88	352	n/a	632	360	n/a	2148	360	n/a	
44	7440348	n/a	0	0	n/a	N	0	1000	1564	943	6.37	115	510	65532	1564	n/a	508	1476	n/a	8900	1564	n/a	40368	1564	n/a	
45	7440349	n/a	0	0	n/a	N	0	0000	1688	621	9.81	161	311	40248	1688	n/a	720	1644	n/a	11380	1688	n/a	21500	1688	n/a	
46	7440350	n/a	0	0	n/a	N	0	0000	3192	1342	3.49	109	878	47956	3192	n/a	216	3020	n/a	5524	3136	n/a	44552	3192	n/a	
47	7440350	n/a	0	0	n/a	N	0	1000	1920	808	9.28	217	523	43692	1920	n/a	684	1840	n/a	14180	1920	n/a	34044	1920	n/a	
48	7441356	n/a	0	0	n/a	N	0	0000	156	12.5	0.06	0.10	0.61	8344	156	n/a	68	156	n/a	80	156	n/a	480	156	n/a	
49	7441662	n/a	0	0	n/a	N	0	0000	140	7.19	0.03	0.02	0.03	4544	140	n/a	56	132	n/a	40	100	n/a	76	64	n/a	
50	7441834	n/a	0	0	n/a	N	0	0000	280	20.2	0.25	1.44	4.81	7804	280	n/a	112	280	n/a	580	280	n/a	2104	280	n/a	
51	7443623	n/a	0	0	n/a	N	0	0000	156	12.2	0.09	0.15	0.46	8348	156	n/a	84	156	n/a	132	156	n/a	388	156	n/a	
52	7444377	n/a	0	0	n/a	N	0	0000	356	26.1	0.15	0.16	0.97	7368	356	n/a	64	348	n/a	76	340	n/a	468	356	n/a	
53	7444455	n/a	0	0	n/a	N	0	0000	244	14.3	0.14	0.26	0.93	5320	244	n/a	76	240	n/a	128	244	n/a	532	244	n/a	
54	7444891	n/a	0	0	n/a	N	0	1000	2060	1127	1.25	12.6	153	62588	2060	n/a	124	1972	n/a	872	2024	n/a	9188	2056	n/a	
55	7444891	n/a	0	0	n/a	N	0	1000	1704	916	7.01	150	906	57208	1704	n/a	528	1644	n/a	11836	1704	n/a	65532	1704	n/a	
56	7445894	n/a	0	0	n/a	N	0	0000	100	4.89	0.04	0.04	0.35	4276	100	n/a	68	100	n/a	60	96	n/a	416	100	n/a	
57	7446023	n/a	0	0	n/a	N	0	1000	1928	1022	5.05	121	715	56412	1928	n/a	372	1868	n/a	9704	1916	n/a	52712	1928	n/a	
58	7446055	n/a	0	0	n/a	N	0	1000	2496	1259	12.9	689	1755	53900	2496	n/a	640	2424	n/a	36072	2496	n/a	65532	2496	n/a	
59	7446056	n/a	0	0	n/a	N	0	1000	2004	898	10.9	315	1387	47928	2004	n/a	784	1896	n/a	21424	2004	n/a	65532	2004	n/a	
60	7446059	n/a	0	0	n/a	N	0	1000	1328	614	4.51	46.3	282	49444	1328	n/a	412	1296	n/a	4624	1328	n/a	28796	1328	n/a	
