Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
40	7956717	n/a	0	0	n/a	N	0	0000	104	4.98	0.05	0.04	0.05	4124	104	n/a	68	104	n/a	56	96	n/a	204	48	n/a	
41	7957245	n/a	0	0	n/a	N	0	1000	2012	1105	5.72	152	1207	65532	2012	n/a	628	1876	n/a	16360	2012	n/a	65532	2012	n/a	
42	7957246	n/a	0	0	n/a	N	0	0000	3112	1346	18.4	471	940	62052	3112	n/a	1004	2928	n/a	21736	3112	n/a	46576	3112	n/a	
43	7957247	n/a	0	0	n/a	N	0	0000	3192	2126	14.0	697	2386	65532	3192	n/a	732	2984	n/a	36800	3188	n/a	65532	3192	n/a	
44	7957248	n/a	0	0	n/a	N	0	0000	1284	454	8.79	459	858	39372	1284	n/a	1240	1256	n/a	50464	1284	n/a	65532	1284	n/a	
45	7957249	n/a	0	0	n/a	N	0	0000	3088	2097	33.5	657	1911	65532	3088	n/a	1864	2996	n/a	32220	3088	n/a	65532	3088	n/a	
46	7957249	n/a	0	0	n/a	N	0	1000	1604	783	4.38	68.1	353	51336	1604	n/a	428	1448	n/a	5412	1576	n/a	27416	1604	n/a	
47	7957250	n/a	0	0	n/a	N	0	1000	1904	721	5.79	297	1051	43772	1904	n/a	584	1640	n/a	22644	1880	n/a	65532	1904	n/a	
48	7961442	n/a	0	0	n/a	N	0	1000	1900	881	5.56	383	1235	48784	1900	n/a	436	1852	n/a	26624	1900	n/a	65532	1900	n/a	
49	7961445	n/a	0	0	n/a	N	0	1000	1704	630	2.83	193	815	36404	1704	n/a	220	1652	n/a	15844	1700	n/a	62636	1704	n/a	
50	7961446	n/a	0	0	n/a	N	0	1000	1884	758	5.57	224	853	43324	1884	n/a	424	1800	n/a	16816	1884	n/a	60216	1884	n/a	
51	7961446	n/a	0	0	n/a	N	0	0000	256	32.0	0.04	0.19	0.62	16444	256	n/a	52	160	n/a	208	136	n/a	600	164	n/a	
52	7962462	n/a	0	0	n/a	N	0	1000	2280	1233	7.29	271	1082	65532	2280	n/a	412	2188	n/a	14576	2280	n/a	57384	2280	n/a	
53	7962463	n/a	0	0	n/a	N	0	0000	3780	1215	10.2	448	1815	43096	3780	n/a	560	3456	n/a	20952	3780	n/a	65532	3780	n/a	
54	7962465	n/a	0	0	n/a	N	0	0000	3464	1505	31.7	1133	2254	52624	3464	n/a	2128	3412	n/a	60296	3464	n/a	65532	3464	n/a	
55	7962465	n/a	0	0	n/a	N	0	0000	88	3.95	0.00	0.08	0.04	3792	88	n/a	4	4	n/a	120	88	n/a	248	28	n/a	
56	7962465	n/a	0	0	n/a	N	0	1000	1428	679	18.3	541	623	52856	1428	n/a	1792	1340	n/a	52672	1428	n/a	55536	1428	n/a	
57	7962469	n/a	0	0	n/a	N	0	1000	2068	928	13.7	389	1114	47372	2068	n/a	920	1944	n/a	23472	2068	n/a	64956	2068	n/a	
58	7962940	n/a	0	0	n/a	N	0	1000	1908	896	4.28	142	700	51072	1908	n/a	344	1868	n/a	10996	1904	n/a	51528	1908	n/a	
59	7962943	n/a	0	0	n/a	N	0	1000	1616	663	4.57	132	441	43932	1616	n/a	328	1572	n/a	10056	1616	n/a	32092	1616	n/a	
60	7962944	n/a	0	0	n/a	N	0	1000	2216	1290	43.3	454	1549	65532	2216	n/a	2596	2168	n/a	23508	2216	n/a	65532	2216	n/a	
61	7962944	n/a	0	0	n/a	N	0	1000	1536	604	3.75	187	803	40448	1536	n/a	424	1480	n/a	16128	1536	n/a	65532	1536	n/a	
62	7962946	n/a	0	0	n/a	N	0	1000	1928	781	4.97	206	931	41004	1928	n/a	340	1876	n/a	13112	1928	n/a	59072	1928	n/a	
63	7962987	n/a	0	0	n/a	N	0	0000	68	3.21	0.06	0.09	0.17	4000	68	n/a	100	68	n/a	140	68	n/a	332	68	n/a	
64	7964412	n/a	0	0	n/a	N	0	0000	456	28.8	0.23	0.74	4.05	5908	456	n/a	88	452	n/a	204	456	n/a	1204	456	n/a	
65	7965705	n/a	0	0	n/a	N	0	1000	1716	874	6.39	191	848	57604	1716	n/a	528	1648	n/a	15544	1716	n/a	65532	1716	n/a	
66	7965707	n/a	0	0	n/a	N	0	0000	2116	663	3.65	103	402	46076	2116	n/a	304	1924	n/a	9652	2056	n/a	39580	2112	n/a	
67	7965711	n/a	0	0	n/a	N	0	1000	1580	693	4.44	77.9	308	45836	1580	n/a	380	1552	n/a	6376	1580	n/a	24760	1580	n/a	
68	7965712	n/a	0	0	n/a	N	0	1000	1764	797	1.91	41.5	227	55180	1764	n/a	168	1660	n/a	3436	1708	n/a	19580	1764	n/a	
69	7965715	n/a	0	0	n/a	N	0	0000	2556	800	4.14	136	593	45492	2556	n/a	380	1768	n/a	15640	1760	n/a	62384	1948	n/a	
70	7965716	n/a	0	0	n/a	N	0	1000	1796	898	5.51	71.2	321	53264	1796	n/a	456	1736	n/a	5328	1796	n/a	23048	1796	n/a	
71	7965758	n/a	0	0	n/a	N	0	0000	292	31.7	0.22	1.10	4.22	11876	292	n/a	104	292	n/a	492	292	n/a	1880	292	n/a	
72	7967241	n/a	0	0	n/a	N	0	1000	2024	1154	29.1	824	1438	60124	2024	n/a	2040	1932	n/a	51268	2024	n/a	65532	2024	n/a	
73	7967244	n/a	0	0	n/a	N	0	1000	2176	940	30.0	605	1319	65532	2176	n/a	5432	2172	n/a	61632	2176	n/a	65532	2176	n/a	
74	7967245	n/a	0	0	n/a	N	0	0000	1720	598	28.2	596	879	47472	1720	n/a	3032	1668	n/a	59792	1720	n/a	65532	1720	n/a	
75	7967246	n/a	0	0	n/a	N	0	1000	1604	797	6.70	302	1043	53376	1604	n/a	644	1516	n/a	27188	1604	n/a	65532	1604	n/a	
76	7967247	n/a	0	0	n/a	N	0	1000	1808	834	23.9	1064	1221	51452	1808	n/a	1700	1756	n/a	65532	1808	n/a	65532	1808	n/a	
77	7967248	n/a	0	0	n/a	N	0	1000	2008	1082	22.0	583	1353	57000	2008	n/a	1616	1904	n/a	40344	2008	n/a	65532	2008	n/a	
78	7967898	n/a	0	0	n/a	N	0	0000	128	6.66	0.19	1.42	3.85	4640	128	n/a	180	128	n/a	1152	128	n/a	3040	128	n/a	
79	7968801	n/a	0	0	n/a	N	0	1000	1696	823	19.5	899	1210	53788	1696	n/a	1624	1636	n/a	65532	1696	n/a	65532	1696	n/a	
80	7969154	n/a	0	0	n/a	N	0	0000	1372	239	4.73	65.2	275	17576	1372	n/a	448	1324	n/a	5620	1372	n/a	22576	1372	n/a	
81	7969707	n/a	0	0	n/a	N	0	1000	1984	989	27.3	841	1307	53504	1984	n/a	1728	1936	n/a	52500	1984	n/a	65532	1984	n/a	
82	7969708	n/a	0	0	n/a	N	0	0000	92	4.71	0.00	0.42	1.32	4556	92	n/a	20	36	n/a	420	92	n/a	1376	92	n/a	
83	7969708	n/a	0	0	n/a	N	0	1000	2016	1050	17.8	819	1341	54140	2016	n/a	1132	1940	n/a	59596	2016	n/a	65532	2016	n/a	
84	7969709	n/a	0	0	n/a	N	0	0000	4140	2284	34.8	1113	2748	57284	4140	n/a	1928	2816	n/a	42772	4088	n/a	65532	4140	n/a	
85	7969709	n/a	0	0	n/a	N	0	1000	1648	720	13.7	539	751	46272	1648	n/a	1116	1568	n/a	42060	1648	n/a	59260	1648	n/a	
86	7970359	n/a	0	0	n/a	N	0	1000	1860	1236	5.13	91.8	698	65532	1860	n/a	396	1788	n/a	6220	1824	n/a	49228	1860	n/a	
87	7970406	n/a	0	0	n/a	N	0	1000	1752	802	15.7	546	1207	48608	1752	n/a	1428	1692	n/a	42012	1752	n/a	65532	1752	n/a	
88	7970699	n/a	0	0	n/a	N	0	0000	340	17.4	0.19	0.51	0.81	4612	340	n/a	84	340	n/a	164	340	n/a	336	340	n/a	
89	7971232	n/a	0	0	n/a	N	0	0000	124	8.33	0.10	0.86	2.87	6724	124	n/a	124	124	n/a	972	124	n/a	2884	124	n/a	
90	7973856	n/a	0	0	n/a	N	0	1000	2240	1141	25.5	891	1447	58300	2240	n/a	1804	2168	n/a	56564	2240	n/a	65532	2240	n/a	
