Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	15196989	n/a	0	0	n/a	N	0	000000	18796	14948	6.58	5.84	31.4	65532	18796	n/a	80	18008	n/a	260	13856	n/a	468	17784	n/a	
2	15196992	n/a	0	0	n/a	N	0	000000	3904	2990	1.35	1.53	3.48	65532	3904	n/a	68	3768	n/a	100	3392	n/a	348	2772	n/a	
3	15196997	n/a	0	0	n/a	N	0	000000	4244	3269	1.48	1.60	9.59	65532	4244	n/a	76	4096	n/a	96	3628	n/a	456	4220	n/a	
4	15197006	n/a	0	0	n/a	N	0	000000	4472	3451	1.60	1.71	7.00	65532	4472	n/a	84	4244	n/a	96	3800	n/a	440	4276	n/a	
5	15197062	n/a	0	0	n/a	N	0	000000	7024	5525	2.33	2.53	6.24	65532	7024	n/a	80	6596	n/a	92	6060	n/a	448	4608	n/a	
6	15197066	n/a	0	0	n/a	N	0	000000	7392	5722	2.52	1.77	1.20	65532	7392	n/a	72	7124	n/a	128	5084	n/a	212	1740	n/a	
7	15197067	n/a	0	0	n/a	N	0	000000	3532	2685	1.25	1.45	3.59	65532	3532	n/a	72	3408	n/a	140	2716	n/a	360	3048	n/a	
8	15197120	n/a	0	0	n/a	N	0	000000	14512	11598	5.02	4.82	28.7	65532	14512	n/a	84	13968	n/a	288	11028	n/a	588	13812	n/a	
9	15197121	n/a	0	0	n/a	N	0	000000	3748	2850	1.27	1.67	3.11	65532	3748	n/a	84	3612	n/a	172	2792	n/a	424	2548	n/a	
10	15197127	n/a	0	0	n/a	N	0	000000	4052	3110	1.42	1.55	8.17	65532	4052	n/a	68	3916	n/a	96	3532	n/a	408	3976	n/a	
11	15197177	n/a	0	0	n/a	N	0	000000	15048	12034	5.35	4.87	12.5	65532	15048	n/a	84	14588	n/a	304	11396	n/a	332	11344	n/a	
12	15197178	n/a	0	0	n/a	N	0	000000	3780	2873	1.31	1.58	5.43	65532	3780	n/a	76	3608	n/a	172	2700	n/a	424	3532	n/a	
13	15197185	n/a	0	0	n/a	N	0	000000	4196	3228	1.49	1.59	3.54	65532	4196	n/a	84	4012	n/a	92	3640	n/a	396	3172	n/a	
14	15197230	n/a	0	0	n/a	N	0	000000	14360	11449	5.08	5.07	28.6	65532	14360	n/a	80	13860	n/a	296	10644	n/a	532	13672	n/a	
15	15197232	n/a	0	0	n/a	N	0	000000	3720	2828	1.23	1.74	2.28	65532	3720	n/a	76	3472	n/a	208	2992	n/a	376	2136	n/a	
16	15197253	n/a	0	0	n/a	N	0	000000	4868	3776	1.67	1.74	4.29	65532	4868	n/a	72	4712	n/a	84	4240	n/a	368	3276	n/a	
17	15197255	n/a	0	0	n/a	N	0	000000	3168	2386	1.14	1.86	4.24	65532	3168	n/a	76	3076	n/a	216	2648	n/a	308	3012	n/a	
18	15197298	n/a	0	0	n/a	N	0	000000	7544	5944	2.69	2.64	16.9	65532	7544	n/a	80	7252	n/a	92	6592	n/a	512	7500	n/a	
19	15197299	n/a	0	0	n/a	N	0	101000	2700	1675	1.01	0.86	4.13	65440	2700	n/a	72	2572	n/a	88	2268	n/a	412	2548	n/a	
20	15197305	n/a	0	0	n/a	N	0	000000	9672	7694	3.44	3.27	4.78	65532	9672	n/a	76	9336	n/a	196	7680	n/a	288	4972	n/a	
21	15197310	n/a	0	0	n/a	N	0	000000	508	41.0	0.19	3.75	33.7	8952	508	n/a	64	492	n/a	864	508	n/a	8004	508	n/a	
22	15197313	n/a	0	0	n/a	N	0	000000	2036	489	0.69	29.8	158	32308	2036	n/a	68	1948	n/a	2008	2036	n/a	10756	2036	n/a	
23	15197319	n/a	0	0	n/a	N	0	000000	188	12.5	0.05	0.05	0.15	6568	188	n/a	48	180	n/a	56	176	n/a	176	156	n/a	
