Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	22476177	n/a	0	0	n/a	N	0	000000	108	7.05	0.02	0.02	0.03	6292	108	n/a	40	92	n/a	40	80	n/a	116	56	n/a	
2	22484372	n/a	0	0	n/a	N	0	000000	308	16.3	0.06	0.20	0.50	4916	308	n/a	52	252	n/a	92	308	n/a	280	296	n/a	
3	22485184	n/a	0	0	n/a	N	0	000000	116	7.49	0.02	0.02	0.01	6228	116	n/a	44	84	n/a	48	76	n/a	48	20	n/a	
4	22488347	n/a	0	0	n/a	N	0	000000	172	11.3	0.04	0.30	2.75	6416	172	n/a	40	148	n/a	192	172	n/a	1780	172	n/a	
5	22490037	n/a	0	0	n/a	N	0	000000	104	5.24	0.04	0.12	0.48	4500	104	n/a	56	92	n/a	128	104	n/a	464	104	n/a	
6	22490296	n/a	0	0	n/a	N	0	000000	172	13.3	0.04	0.14	0.84	7688	172	n/a	52	144	n/a	100	172	n/a	568	172	n/a	
7	22490829	n/a	0	0	n/a	N	0	000000	184	9.23	0.03	0.43	0.50	4408	184	n/a	44	148	n/a	228	184	n/a	436	184	n/a	
8	22491086	n/a	0	0	n/a	N	0	000000	208	12.8	0.03	0.40	0.79	5824	208	n/a	36	156	n/a	216	208	n/a	488	208	n/a	
9	22491622	n/a	0	0	n/a	N	0	000000	320	20.2	0.07	0.29	1.83	6112	320	n/a	60	280	n/a	112	320	n/a	688	320	n/a	
10	22492039	n/a	0	0	n/a	N	0	000000	152	8.76	0.03	0.22	1.06	5380	152	n/a	44	136	n/a	156	152	n/a	792	152	n/a	
11	22492425	n/a	0	0	n/a	N	0	000000	144	7.41	0.03	0.07	0.40	4616	144	n/a	40	124	n/a	68	144	n/a	352	144	n/a	
12	22492578	n/a	0	0	n/a	N	0	000000	204	14.5	0.06	0.09	0.36	7016	204	n/a	52	192	n/a	64	196	n/a	244	204	n/a	
13	22492690	n/a	0	0	n/a	N	0	000000	136	9.10	0.04	0.10	0.46	6604	136	n/a	48	132	n/a	88	136	n/a	544	124	n/a	
14	22493152	n/a	0	0	n/a	N	0	000000	348	30.3	0.07	3.28	21.5	9344	348	n/a	56	264	n/a	1036	348	n/a	7132	348	n/a	
15	22493577	n/a	0	0	n/a	N	0	000000	124	6.75	0.03	0.07	0.36	4880	124	n/a	48	112	n/a	88	124	n/a	292	124	n/a	
16	22494332	n/a	0	0	n/a	N	0	000000	148	8.77	0.03	0.09	0.93	5532	148	n/a	48	120	n/a	104	148	n/a	704	148	n/a	
17	22494527	n/a	0	0	n/a	N	0	000000	172	9.72	0.03	0.18	0.68	5220	172	n/a	36	120	n/a	112	172	n/a	500	172	n/a	
18	22494595	n/a	0	0	n/a	N	0	000000	284	23.1	0.06	1.60	8.16	8752	284	n/a	48	228	n/a	712	284	n/a	3432	284	n/a	
19	22494902	n/a	0	0	n/a	N	0	000000	120	5.49	0.03	0.05	0.11	3868	120	n/a	56	100	n/a	68	116	n/a	168	116	n/a	
20	22494950	n/a	0	0	n/a	N	0	000000	148	7.34	0.03	1.01	1.32	4352	148	n/a	48	128	n/a	612	148	n/a	860	148	n/a	
21	22495168	n/a	0	0	n/a	N	0	000000	116	7.43	0.03	0.07	0.28	6188	116	n/a	56	96	n/a	76	116	n/a	372	116	n/a	
