Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	6142071	n/a	0	0	n/a	N	0	0000	984	191	0.67	7.12	29.8	22876	984	n/a	92	976	n/a	880	984	n/a	3592	984	n/a	
2	6143019	n/a	0	0	n/a	N	0	0000	348	19.8	0.13	0.20	0.35	5836	348	n/a	68	340	n/a	96	348	n/a	252	308	n/a	
3	6150919	n/a	0	0	n/a	N	0	0000	2708	416	3.26	39.9	118	20448	2708	n/a	284	2572	n/a	2716	2708	n/a	7800	2708	n/a	
4	6152272	n/a	0	0	n/a	N	0	0000	72	3.46	0.05	0.40	0.78	4136	72	n/a	84	72	n/a	552	72	n/a	1032	72	n/a	
5	6153537	n/a	0	0	n/a	N	0	0000	116	6.47	0.09	1.02	3.41	5148	116	n/a	96	116	n/a	880	116	n/a	3412	116	n/a	
6	6155542	n/a	0	0	n/a	N	0	0000	164	12.1	0.09	0.47	2.41	7632	164	n/a	80	164	n/a	372	164	n/a	1832	164	n/a	
7	6156018	n/a	0	0	n/a	N	0	0000	1300	376	2.11	22.7	77.0	30500	1300	n/a	220	1264	n/a	1940	1300	n/a	7868	1300	n/a	
8	6159718	n/a	0	0	n/a	N	0	0000	80	3.84	0.05	0.32	1.47	4148	80	n/a	76	80	n/a	380	80	n/a	1748	80	n/a	
9	6159748	n/a	0	0	n/a	N	0	0000	76	3.51	0.03	0.04	0.16	3944	76	n/a	64	76	n/a	88	76	n/a	316	76	n/a	
10	6159857	n/a	0	0	n/a	N	0	0000	624	88.9	1.76	22.3	62.5	15316	624	n/a	356	624	n/a	4476	624	n/a	12284	624	n/a	
11	6160671	n/a	0	0	n/a	N	0	0000	88	4.67	0.05	0.27	0.81	4736	88	n/a	76	88	n/a	324	88	n/a	904	88	n/a	
12	6162422	n/a	0	0	n/a	N	0	0000	224	15.2	0.08	0.12	0.60	7012	224	n/a	64	224	n/a	80	224	n/a	332	224	n/a	
13	6162747	n/a	0	0	n/a	N	0	0000	548	29.6	0.26	0.91	6.53	5248	548	n/a	84	548	n/a	192	548	n/a	1588	548	n/a	
14	6163157	n/a	0	0	n/a	N	0	0000	80	3.70	0.04	0.28	1.45	3932	80	n/a	76	80	n/a	356	80	n/a	1744	80	n/a	
15	6163301	n/a	0	0	n/a	N	0	1000	1332	670	7.12	108	584	61772	1332	n/a	1348	1260	n/a	14928	1280	n/a	65532	1316	n/a	
16	6163796	n/a	0	0	n/a	N	0	0000	76	3.86	0.04	0.33	1.43	4500	76	n/a	60	76	n/a	444	76	n/a	1872	76	n/a	
17	6164597	n/a	0	0	n/a	N	0	0000	72	3.46	0.02	0.05	0.19	4212	72	n/a	40	64	n/a	72	72	n/a	360	72	n/a	
18	6165310	n/a	0	0	n/a	N	0	0000	140	10.9	0.17	1.94	5.33	8420	140	n/a	208	136	n/a	2080	140	n/a	5088	140	n/a	
19	6167231	n/a	0	0	n/a	N	0	0000	80	4.15	0.04	0.27	1.15	4680	80	n/a	56	80	n/a	380	80	n/a	1372	80	n/a	
20	6167411	n/a	0	0	n/a	N	0	0000	2760	833	8.50	131	561	46688	2760	n/a	684	2704	n/a	8172	2760	n/a	28696	2760	n/a	
21	6167756	n/a	0	0	n/a	N	0	0000	432	77.0	1.03	18.0	113	20888	432	n/a	332	432	n/a	4944	432	n/a	31192	432	n/a	
22	6168823	n/a	0	0	n/a	N	0	0000	188	9.29	0.08	0.12	0.38	4604	188	n/a	64	184	n/a	80	188	n/a	296	188	n/a	
23	6169260	n/a	0	0	n/a	N	0	0000	92	4.82	0.03	0.10	0.50	4720	92	n/a	60	92	n/a	112	92	n/a	536	92	n/a	
24	6170577	n/a	0	0	n/a	N	0	1000	2060	1053	8.15	125	1256	55508	2060	n/a	512	2012	n/a	8788	2044	n/a	65532	2060	n/a	
25	6170579	n/a	0	0	n/a	N	0	1000	2040	1188	30.9	467	1380	65532	2040	n/a	2980	2000	n/a	32304	2040	n/a	65532	2040	n/a	
26	6170580	n/a	0	0	n/a	N	0	0000	3408	2002	13.2	368	2176	65532	3408	n/a	688	3176	n/a	18188	3352	n/a	65532	3408	n/a	
27	6170581	n/a	0	0	n/a	N	0	1000	1572	909	7.25	255	1048	59808	1572	n/a	632	1524	n/a	23520	1564	n/a	65532	1572	n/a	
28	6170582	n/a	0	0	n/a	N	0	1000	2044	953	15.4	230	1429	61664	2044	n/a	1024	2012	n/a	13856	2044	n/a	65532	2044	n/a	
29	6171096	n/a	0	0	n/a	N	0	0000	64	3.12	0.03	0.09	0.26	4292	64	n/a	56	64	n/a	148	64	n/a	400	64	n/a	
30	6172050	n/a	0	0	n/a	N	0	0000	152	7.75	0.05	0.07	0.28	4420	152	n/a	60	144	n/a	64	152	n/a	272	152	n/a	
31	6172235	n/a	0	0	n/a	N	0	0000	92	4.75	0.04	0.09	0.28	4680	92	n/a	60	92	n/a	104	92	n/a	428	92	n/a	
32	6173374	n/a	0	0	n/a	N	0	0000	68	3.38	0.04	0.10	0.17	4380	68	n/a	80	68	n/a	160	68	n/a	288	68	n/a	
33	6173836	n/a	0	0	n/a	N	0	0000	288	28.3	0.13	1.05	3.54	10308	288	n/a	72	280	n/a	496	288	n/a	1628	288	n/a	
34	6174560	n/a	0	0	n/a	N	0	0000	132	6.46	0.13	0.40	0.51	4252	132	n/a	104	132	n/a	316	132	n/a	424	132	n/a	
35	6174670	n/a	0	0	n/a	N	0	1000	2632	1410	9.57	255	1357	65532	2632	n/a	736	2220	n/a	17072	2484	n/a	65532	2632	n/a	
36	6174758	n/a	0	0	n/a	N	0	0000	908	63.2	0.59	3.90	13.7	7552	908	n/a	96	908	n/a	568	908	n/a	2048	908	n/a	
37	6175475	n/a	0	0	n/a	N	0	0000	84	3.81	0.04	0.13	0.31	3780	84	n/a	68	84	n/a	148	84	n/a	356	84	n/a	
38	6176251	n/a	0	0	n/a	N	0	0000	152	8.68	0.08	0.10	0.38	5132	152	n/a	76	148	n/a	96	152	n/a	368	152	n/a	
39	6178821	n/a	0	0	n/a	N	0	0000	380	35.8	0.14	0.30	3.93	9696	380	n/a	60	364	n/a	108	380	n/a	1208	380	n/a	
40	6178842	n/a	0	0	n/a	N	0	0000	168	10.6	0.05	0.05	0.13	6260	168	n/a	52	156	n/a	52	160	n/a	148	128	n/a	
41	6178872	n/a	0	0	n/a	N	0	0010	1260	136	0.82	6.44	31.9	15208	1260	n/a	120	1236	n/a	944	1260	n/a	5932	1260	n/a	
42	6180335	n/a	0	0	n/a	N	0	1000	1756	660	7.72	126	946	39376	1756	n/a	532	1720	n/a	8316	1756	n/a	65532	1756	n/a	
43	6180780	n/a	0	0	n/a	N	0	0000	488	69.3	0.61	4.95	8.01	14928	488	n/a	180	488	n/a	1464	488	n/a	2212	488	n/a	
44	6181530	n/a	0	0	n/a	N	0	0000	112	6.09	0.06	0.46	2.40	4868	112	n/a	72	112	n/a	384	112	n/a	2052	112	n/a	
45	6182461	n/a	0	0	n/a	N	0	0000	92	4.47	0.04	0.16	0.33	4204	92	n/a	60	92	n/a	180	92	n/a	456	92	n/a	
46	6183030	n/a	0	0	n/a	N	0	0000	496	74.1	0.22	1.88	9.19	16104	496	n/a	68	484	n/a	472	496	n/a	2124	496	n/a	
47	6183409	n/a	0	0	n/a	N	0	0000	500	53.6	0.27	1.53	8.87	11400	500	n/a	76	488	n/a	404	500	n/a	2384	500	n/a	
48	6184487	n/a	0	0	n/a	N	0	0000	84	3.96	0.04	0.14	0.85	4048	84	n/a	72	80	n/a	164	84	n/a	1108	84	n/a	
49	6184549	n/a	0	0	n/a	N	0	0000	152	6.53	0.10	0.57	1.13	3672	152	n/a	84	152	n/a	404	152	n/a	760	152	n/a	
50	6184654	n/a	0	0	n/a	N	0	0000	92	5.10	0.09	1.27	5.89	5060	92	n/a	104	92	n/a	1348	92	n/a	6160	92	n/a	
51	6185712	n/a	0	0	n/a	N	0	0000	188	11.6	0.21	0.44	0.57	5624	188	n/a	120	188	n/a	280	188	n/a	380	188	n/a	
52	6185732	n/a	0	0	n/a	N	0	0000	592	46.0	0.26	0.55	2.59	9652	592	n/a	68	580	n/a	148	592	n/a	652	592	n/a	
53	6186370	n/a	0	0	n/a	N	0	0000	72	4.16	0.03	0.04	0.18	5368	72	n/a	60	68	n/a	68	72	n/a	340	72	n/a	
54	6186452	n/a	0	0	n/a	N	0	0010	1072	168	3.02	40.1	204	17876	1072	n/a	468	1060	n/a	5348	1072	n/a	25040	1072	n/a	
55	6186456	n/a	0	0	n/a	N	0	1000	1724	1147	1.25	15.6	271	65532	1724	n/a	116	1700	n/a	1228	1692	n/a	23116	1724	n/a	
56	6186457	n/a	0	0	n/a	N	0	1000	1884	887	11.5	391	1320	52700	1884	n/a	828	1880	n/a	27732	1884	n/a	65532	1884	n/a	
57	6186457	n/a	0	0	n/a	N	0	0000	1532	549	5.52	75.4	371	44732	1532	n/a	576	1516	n/a	6588	1532	n/a	31864	1532	n/a	
58	6186457	n/a	0	0	n/a	N	0	0000	928	247	2.51	26.3	101	33020	928	n/a	408	904	n/a	3888	928	n/a	13968	928	n/a	
59	6187298	n/a	0	0	n/a	N	0	0000	956	249	2.09	38.4	195	27392	956	n/a	300	932	n/a	4848	956	n/a	24312	956	n/a	
60	6187613	n/a	0	0	n/a	N	0	0000	88	4.85	0.06	0.52	2.61	5096	88	n/a	76	88	n/a	604	88	n/a	2856	88	n/a	
61	6190035	n/a	0	0	n/a	N	0	0000	152	7.66	0.08	0.44	1.44	4392	152	n/a	72	144	n/a	332	152	n/a	904	152	n/a	
62	6190791	n/a	0	0	n/a	N	0	0000	208	17.9	0.08	0.35	2.00	9304	208	n/a	64	200	n/a	220	208	n/a	1168	208	n/a	
63	6191337	n/a	0	0	n/a	N	0	0000	344	19.2	0.12	0.08	0.03	5196	344	n/a	60	320	n/a	48	296	n/a	84	68	n/a	
64	6191337	n/a	0	0	n/a	N	0	0000	240	16.0	0.04	0.03	0.00	7296	240	n/a	44	180	n/a	36	144	n/a	28	28	n/a	
65	6192376	n/a	0	0	n/a	N	0	0000	60	2.83	0.03	0.14	0.31	4060	60	n/a	56	60	n/a	220	60	n/a	544	60	n/a	
66	6192430	n/a	0	0	n/a	N	0	0000	196	15.0	0.11	0.18	1.22	8480	196	n/a	72	192	n/a	120	196	n/a	920	196	n/a	
67	6193679	n/a	0	0	n/a	N	0	0000	128	6.97	0.21	1.05	1.10	5036	128	n/a	204	128	n/a	1048	128	n/a	932	128	n/a	
68	6193891	n/a	0	0	n/a	N	0	0000	72	3.44	0.04	0.18	1.35	4060	72	n/a	80	72	n/a	244	72	n/a	1716	72	n/a	
69	6193985	n/a	0	0	n/a	N	0	0000	108	5.98	0.04	0.09	0.50	5068	108	n/a	60	108	n/a	100	108	n/a	524	108	n/a	
70	6194167	n/a	0	0	n/a	N	0	0000	88	4.48	0.06	0.31	0.67	4488	88	n/a	84	88	n/a	320	88	n/a	776	88	n/a	
71	6194379	n/a	0	0	n/a	N	0	0000	136	7.00	0.09	0.57	2.57	4536	136	n/a	92	136	n/a	460	136	n/a	1996	136	n/a	
72	6195868	n/a	0	0	n/a	N	0	0000	136	7.11	0.08	0.23	1.03	4784	136	n/a	80	136	n/a	192	136	n/a	852	136	n/a	
73	6196007	n/a	0	0	n/a	N	0	0000	152	10.4	0.07	0.26	1.52	6860	152	n/a	64	152	n/a	204	152	n/a	1064	152	n/a	
74	6196434	n/a	0	0	n/a	N	0	0000	72	3.74	0.03	0.20	0.58	4640	72	n/a	68	72	n/a	268	72	n/a	860	72	n/a	
75	6196882	n/a	0	0	n/a	N	0	0000	72	3.61	0.02	0.07	0.18	4424	72	n/a	56	68	n/a	104	72	n/a	268	72	n/a	
76	6196889	n/a	0	0	n/a	N	0	0000	492	65.6	0.55	7.72	44.8	15908	492	n/a	144	488	n/a	1936	492	n/a	12860	492	n/a	
77	6197812	n/a	0	0	n/a	N	0	0000	660	221	6.58	63.3	164	40132	660	n/a	1364	660	n/a	12228	660	n/a	30000	660	n/a	
78	6197812	n/a	0	0	n/a	N	0	1000	1652	919	8.76	422	1254	56588	1652	n/a	656	1592	n/a	32328	1652	n/a	65532	1652	n/a	
79	6197813	n/a	0	0	n/a	N	0	1000	2012	1227	3.59	211	1405	65532	2012	n/a	276	1892	n/a	14140	2012	n/a	65532	2012	n/a	
80	6198300	n/a	0	0	n/a	N	0	0000	2712	1140	15.5	284	1466	45324	2712	n/a	956	2604	n/a	17448	2712	n/a	65532	2712	n/a	
81	6200615	n/a	0	0	n/a	N	0	0000	180	11.1	0.07	0.07	0.06	5672	180	n/a	64	176	n/a	64	176	n/a	120	116	n/a	
82	6201770	n/a	0	0	n/a	N	0	1000	2612	1470	2.48	24.4	146	64340	2612	n/a	212	2516	n/a	1864	2588	n/a	8688	2612	n/a	
83	6201771	n/a	0	0	n/a	N	0	1000	1296	601	10.2	221	850	47348	1296	n/a	1052	1244	n/a	24340	1296	n/a	65532	1296	n/a	
84	6201772	n/a	0	0	n/a	N	0	1000	1928	999	9.55	328	1352	53980	1928	n/a	744	1884	n/a	23236	1928	n/a	65532	1928	n/a	
85	6201774	n/a	0	0	n/a	N	0	0000	480	60.1	0.34	1.13	10.1	14084	480	n/a	104	476	n/a	288	476	n/a	2596	480	n/a	
86	6202713	n/a	0	0	n/a	N	0	1000	2292	1480	15.1	179	1203	65532	2292	n/a	800	2228	n/a	8844	2292	n/a	56916	2292	n/a	
87	6202758	n/a	0	0	n/a	N	0	0000	96	4.89	0.03	0.16	0.81	4576	96	n/a	40	88	n/a	192	96	n/a	844	96	n/a	
88	6205053	n/a	0	0	n/a	N	0	1000	2020	891	11.7	325	1351	49712	2020	n/a	784	1972	n/a	21444	2020	n/a	65532	2020	n/a	
89	6205056	n/a	0	0	n/a	N	0	1000	2156	1215	14.8	281	1498	60532	2156	n/a	1080	2108	n/a	18380	2156	n/a	65532	2156	n/a	
90	6205334	n/a	0	0	n/a	N	0	0000	160	10.5	0.07	0.16	1.20	6452	160	n/a	68	160	n/a	132	160	n/a	892	160	n/a	
91	6205982	n/a	0	0	n/a	N	0	0000	68	3.32	0.03	0.05	0.42	4224	68	n/a	72	68	n/a	108	68	n/a	648	68	n/a	
92	6206493	n/a	0	0	n/a	N	0	0000	328	40.0	0.48	6.29	26.3	13084	328	n/a	196	328	n/a	2616	328	n/a	11004	328	n/a	
93	6208518	n/a	0	0	n/a	N	0	0000	72	3.65	0.14	1.61	5.07	4540	72	n/a	196	72	n/a	2188	72	n/a	6748	72	n/a	
94	6208789	n/a	0	0	n/a	N	0	0000	2000	654	1.67	63.9	679	35308	2000	n/a	136	1960	n/a	5840	1984	n/a	50656	2000	n/a	
95	6208790	n/a	0	0	n/a	N	0	1000	1744	829	19.5	405	917	50984	1744	n/a	1500	1688	n/a	30984	1744	n/a	65532	1744	n/a	
96	6209539	n/a	0	0	n/a	N	0	0000	264	15.8	0.17	1.44	4.12	5720	264	n/a	84	264	n/a	632	264	n/a	1724	264	n/a	
97	6210996	n/a	0	0	n/a	N	0	0000	216	13.5	0.13	0.84	3.03	5968	216	n/a	64	216	n/a	408	216	n/a	1836	216	n/a	
98	6212758	n/a	0	0	n/a	N	0	0000	236	12.3	0.09	0.54	1.81	4524	236	n/a	60	232	n/a	236	236	n/a	848	236	n/a	
99	6213066	n/a	0	0	n/a	N	0	0000	224	12.2	0.07	0.06	0.12	5284	224	n/a	56	196	n/a	60	192	n/a	152	168	n/a	
100	6213396	n/a	0	0	n/a	N	0	0000	72	3.57	0.03	0.07	0.18	4324	72	n/a	52	68	n/a	116	72	n/a	296	72	n/a	
101	6214323	n/a	0	0	n/a	N	0	1000	1236	600	13.5	362	940	53036	1236	n/a	1736	1188	n/a	40544	1236	n/a	65532	1236	n/a	
102	6214325	n/a	0	0	n/a	N	0	0000	420	59.4	0.73	10.3	91.3	15168	420	n/a	236	416	n/a	3180	420	n/a	25688	420	n/a	
103	6215071	n/a	0	0	n/a	N	0	0000	464	42.6	3.62	28.9	49.1	9300	464	n/a	1000	464	n/a	7576	464	n/a	12216	464	n/a	
104	6215662	n/a	0	0	n/a	N	0	0000	132	8.35	0.04	0.13	0.92	6268	132	n/a	60	124	n/a	124	132	n/a	836	132	n/a	
105	6215933	n/a	0	0	n/a	N	0	0000	100	5.42	0.05	0.42	0.65	4948	100	n/a	68	96	n/a	484	100	n/a	724	100	n/a	
106	6216380	n/a	0	0	n/a	N	0	1000	2636	1202	8.24	219	1585	53416	2636	n/a	680	2548	n/a	12468	2636	n/a	65532	2636	n/a	
107	6217116	n/a	0	0	n/a	N	0	0000	300	15.9	0.17	1.38	3.06	4644	300	n/a	92	300	n/a	532	300	n/a	1196	300	n/a	
108	6218344	n/a	0	0	n/a	N	0	0000	60	2.89	0.02	0.01	0.00	4204	60	n/a	60	56	n/a	52	52	n/a	16	16	n/a	
109	6218538	n/a	0	0	n/a	N	0	0000	116	6.17	0.09	0.33	0.56	4800	116	n/a	88	116	n/a	296	116	n/a	528	116	n/a	
