Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	4480230	n/a	0	0	n/a	N	0	000000	2816	514	0.94	81.4	517	20168	2816	n/a	72	2676	n/a	3608	2816	n/a	23392	2816	n/a	
2	4482087	n/a	0	0	n/a	N	0	000000	112	7.71	0.05	0.16	1.09	6756	112	n/a	56	112	n/a	156	112	n/a	1092	112	n/a	
3	4482098	n/a	0	0	n/a	N	0	000000	144	8.69	0.05	0.32	1.36	5572	144	n/a	60	136	n/a	236	144	n/a	988	144	n/a	
4	4484287	n/a	0	0	n/a	N	0	000000	288	35.8	0.09	0.78	5.34	14216	288	n/a	60	268	n/a	364	288	n/a	2336	288	n/a	
5	4484438	n/a	0	0	n/a	N	0	000000	300	33.5	0.08	3.65	25.6	12888	300	n/a	52	280	n/a	1560	300	n/a	11236	300	n/a	
6	4484680	n/a	0	0	n/a	N	0	000000	196	10.8	0.05	2.02	15.3	5148	196	n/a	56	184	n/a	1060	196	n/a	8324	196	n/a	
7	4485049	n/a	0	0	n/a	N	0	000010	984	87.4	0.33	2.61	2.66	10864	984	n/a	72	940	n/a	428	984	n/a	512	984	n/a	
8	4485672	n/a	0	0	n/a	N	0	000000	172	12.9	0.06	0.41	2.05	7668	172	n/a	60	172	n/a	272	172	n/a	1364	172	n/a	
9	4487503	n/a	0	0	n/a	N	0	111000	1484	701	0.53	111	630	52504	1484	n/a	68	1392	n/a	10188	1484	n/a	55404	1484	n/a	
10	4487504	n/a	0	0	n/a	N	0	000000	308	28.5	0.08	2.88	16.9	9520	308	n/a	48	292	n/a	1064	308	n/a	6204	308	n/a	
11	4487651	n/a	0	0	n/a	N	0	000000	176	10.4	0.06	0.32	1.06	5664	176	n/a	52	168	n/a	240	176	n/a	792	176	n/a	
12	4489407	n/a	0	0	n/a	N	0	000000	108	5.31	0.04	0.09	0.43	4264	108	n/a	60	96	n/a	92	108	n/a	484	108	n/a	
13	4491746	n/a	0	0	n/a	N	0	000000	124	5.81	0.04	0.15	0.20	4024	124	n/a	40	124	n/a	128	124	n/a	244	120	n/a	
14	4492145	n/a	0	0	n/a	N	0	100000	1184	519	0.44	82.8	395	46364	1184	n/a	68	1148	n/a	9776	1184	n/a	42104	1184	n/a	
15	4492309	n/a	0	0	n/a	N	0	000010	1108	121	0.34	5.04	31.2	11460	1108	n/a	64	1044	n/a	544	1108	n/a	3524	1108	n/a	
16	4493640	n/a	0	0	n/a	N	0	000000	104	5.31	0.03	0.11	0.04	4528	104	n/a	48	88	n/a	108	104	n/a	144	64	n/a	
17	4494886	n/a	0	0	n/a	N	0	000000	120	7.33	0.05	0.12	0.48	5804	120	n/a	56	116	n/a	132	120	n/a	448	120	n/a	
18	4495360	n/a	0	0	n/a	N	0	111000	1996	1043	0.71	106	647	65532	1996	n/a	80	1900	n/a	7968	1996	n/a	42584	1996	n/a	
19	4495420	n/a	0	0	n/a	N	0	000000	200	12.7	0.06	0.31	0.73	6248	200	n/a	52	184	n/a	168	200	n/a	528	200	n/a	
20	4495656	n/a	0	0	n/a	N	0	000000	180	14.3	0.06	0.88	3.26	8004	180	n/a	56	168	n/a	532	180	n/a	1912	180	n/a	
