Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
40	4950401	n/a	0	0	n/a	N	0	000000	208	9.40	0.05	0.00	0.13	3864	208	n/a	72	176	n/a	0	0	n/a	280	124	n/a	
41	4950407	n/a	0	0	n/a	N	0	111000	1968	878	0.67	123	444	46228	1968	n/a	80	1904	n/a	8316	1968	n/a	28440	1968	n/a	
42	4953281	n/a	0	0	n/a	N	0	111000	1236	664	0.38	23.7	134	58452	1236	n/a	64	1164	n/a	2820	1216	n/a	15548	1236	n/a	
43	4953283	n/a	0	0	n/a	N	0	000000	4944	1277	1.51	92.6	435	32736	4944	n/a	60	4644	n/a	3676	4728	n/a	13860	4944	n/a	
44	4953283	n/a	0	0	n/a	N	0	100000	2248	685	0.69	52.7	188	32316	2248	n/a	60	2096	n/a	3572	2216	n/a	12168	2244	n/a	
45	4953287	n/a	0	0	n/a	N	0	000000	4896	2177	1.71	250	1031	65532	4896	n/a	68	4736	n/a	6724	4840	n/a	29680	4896	n/a	
46	4953287	n/a	0	0	n/a	N	0	111000	1928	796	0.62	30.8	185	57096	1928	n/a	72	1816	n/a	1992	1808	n/a	11844	1928	n/a	
47	4955192	n/a	0	0	n/a	N	0	000000	532	36.9	0.16	0.23	0.62	9048	532	n/a	60	496	n/a	72	524	n/a	248	476	n/a	
48	4955978	n/a	0	0	n/a	N	0	000000	268	24.8	0.09	0.41	4.85	9952	268	n/a	56	268	n/a	176	268	n/a	2156	268	n/a	
49	4956429	n/a	0	0	n/a	N	0	000000	240	13.0	0.10	0.13	0.52	4936	240	n/a	60	240	n/a	80	240	n/a	280	240	n/a	
50	4958603	n/a	0	0	n/a	N	0	000000	420	42.1	0.13	3.48	4.19	10516	420	n/a	60	396	n/a	1020	420	n/a	1360	420	n/a	
51	4958964	n/a	0	0	n/a	N	0	101000	2560	1499	0.86	58.6	287	64412	2560	n/a	76	2420	n/a	3508	2388	n/a	16808	2512	n/a	
52	4958968	n/a	0	0	n/a	N	0	111000	2012	799	0.70	51.8	248	42084	2012	n/a	68	1908	n/a	4324	1996	n/a	18460	2012	n/a	
53	4958976	n/a	0	0	n/a	N	0	000000	3836	1736	1.24	189	857	54924	3836	n/a	68	3640	n/a	8456	3836	n/a	45276	3824	n/a	
54	4958976	n/a	0	0	n/a	N	0	111000	2148	857	0.72	107	292	42384	2148	n/a	64	2028	n/a	6340	2096	n/a	16640	2144	n/a	
55	4962528	n/a	0	0	n/a	N	0	000000	140	6.52	0.05	0.09	0.31	4136	140	n/a	64	136	n/a	88	136	n/a	288	140	n/a	
56	4968250	n/a	0	0	n/a	N	0	000000	200	16.8	0.06	0.41	4.23	8992	200	n/a	56	196	n/a	252	200	n/a	2412	200	n/a	
57	4971585	n/a	0	0	n/a	N	0	000000	4540	2681	1.59	275	876	65532	4540	n/a	88	4368	n/a	11340	4500	n/a	28644	4540	n/a	
58	4971586	n/a	0	0	n/a	N	0	000000	3560	1297	1.20	147	345	65532	3560	n/a	72	3376	n/a	9560	2412	n/a	19944	2764	n/a	
59	4971586	n/a	0	0	n/a	N	0	111000	1916	1085	0.68	95.3	173	60644	1916	n/a	68	1840	n/a	7464	1896	n/a	13292	1916	n/a	
60	4971592	n/a	0	0	n/a	N	0	111000	2052	1029	0.68	68.8	307	56044	2052	n/a	68	1972	n/a	5608	2028	n/a	22356	2052	n/a	
61	4971594	n/a	0	0	n/a	N	0	111000	1960	994	0.71	63.4	293	52336	1960	n/a	80	1864	n/a	4220	1936	n/a	18608	1960	n/a	
62	4971595	n/a	0	0	n/a	N	0	111000	1680	815	0.57	66.8	281	53044	1680	n/a	68	1624	n/a	6308	1628	n/a	22848	1680	n/a	
63	4971595	n/a	0	0	n/a	N	0	111000	1828	1156	0.61	82.5	599	65532	1828	n/a	68	1756	n/a	6432	1756	n/a	46256	1828	n/a	
64	4971597	n/a	0	0	n/a	N	0	000000	8156	4312	2.75	786	3380	65532	8156	n/a	72	7812	n/a	19032	7304	n/a	65532	7736	n/a	
65	4973165	n/a	0	0	n/a	N	0	000000	184	13.5	0.06	0.41	1.94	7420	184	n/a	72	176	n/a	244	184	n/a	1164	184	n/a	
66	4974682	n/a	0	0	n/a	N	0	101000	2756	1416	0.92	171	537	64276	2756	n/a	76	2624	n/a	10140	2756	n/a	28632	2756	n/a	
67	4976570	n/a	0	0	n/a	N	0	000000	128	7.60	0.05	0.23	1.18	5568	128	n/a	68	120	n/a	200	128	n/a	1044	128	n/a	
68	4977267	n/a	0	0	n/a	N	0	001000	2828	1402	1.00	256	748	61040	2828	n/a	72	2712	n/a	15336	2300	n/a	37760	2820	n/a	
69	4978301	n/a	0	0	n/a	N	0	000000	120	6.22	0.03	0.04	0.06	4564	120	n/a	44	112	n/a	56	108	n/a	180	100	n/a	
70	4980167	n/a	0	0	n/a	N	0	000000	200	15.7	0.05	0.05	0.15	8280	200	n/a	60	176	n/a	52	192	n/a	192	164	n/a	
71	4986743	n/a	0	0	n/a	N	0	101000	2428	1489	0.81	164	645	63368	2428	n/a	72	2272	n/a	9736	2396	n/a	34420	2428	n/a	
72	4986745	n/a	0	0	n/a	N	0	000000	4936	2032	1.59	198	754	53680	4936	n/a	64	4676	n/a	7928	4904	n/a	30096	4936	n/a	
73	4986754	n/a	0	0	n/a	N	0	000010	1260	63.3	0.40	0.42	3.35	4508	1260	n/a	64	1180	n/a	64	1224	n/a	460	1256	n/a	
74	4988533	n/a	0	0	n/a	N	0	111000	1400	701	0.49	101	317	56816	1400	n/a	68	1356	n/a	11344	1396	n/a	29968	1400	n/a	
75	4989008	n/a	0	0	n/a	N	0	000000	760	45.7	0.21	0.97	1.03	5292	760	n/a	56	700	n/a	180	760	n/a	240	756	n/a	
76	4989529	n/a	0	0	n/a	N	0	000000	228	18.9	0.10	0.08	0.15	8712	228	n/a	72	224	n/a	48	220	n/a	132	208	n/a	
