Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	16704427	n/a	0	0	n/a	N	0	000000	128	5.42	0.03	0.03	0.12	3444	128	n/a	48	104	n/a	56	112	n/a	212	104	n/a	
2	16704427	n/a	0	0	n/a	N	0	000000	348	15.1	0.05	0.06	0.60	3604	348	n/a	40	236	n/a	44	288	n/a	368	332	n/a	
3	16704427	n/a	0	0	n/a	N	0	000000	228	9.99	0.04	0.05	0.29	3744	228	n/a	52	160	n/a	48	200	n/a	316	220	n/a	
4	16704429	n/a	0	0	n/a	N	0	000000	100	5.20	0.02	0.02	0.02	4716	100	n/a	40	84	n/a	36	84	n/a	92	48	n/a	
5	16706200	n/a	0	0	n/a	N	0	000000	2400	301	1.99	20.5	77.9	14628	2400	n/a	136	2292	n/a	944	2400	n/a	3904	2400	n/a	
6	16706730	n/a	0	0	n/a	N	0	000010	1208	163	0.45	10.3	112	12924	1208	n/a	80	1152	n/a	1072	1208	n/a	12000	1208	n/a	
7	16707388	n/a	0	0	n/a	N	0	000010	1076	135	0.63	13.1	90.4	14428	1076	n/a	88	1032	n/a	1452	1076	n/a	9516	1076	n/a	
8	16707484	n/a	0	0	n/a	N	0	000000	1304	247	3.57	54.8	319	22336	1304	n/a	460	1288	n/a	6972	1304	n/a	41620	1304	n/a	
9	16707673	n/a	0	0	n/a	N	0	000000	2060	401	4.31	80.0	569	34532	2060	n/a	552	1952	n/a	9320	2052	n/a	60372	2060	n/a	
10	16707673	n/a	0	0	n/a	N	0	000000	3196	432	0.79	17.7	270	23572	3196	n/a	80	2536	n/a	824	3100	n/a	12760	3196	n/a	
11	16707674	n/a	0	0	n/a	N	0	000000	3032	979	7.86	193	1182	58164	3032	n/a	504	2864	n/a	13720	3008	n/a	65532	3032	n/a	
12	16707675	n/a	0	0	n/a	N	0	000000	1468	238	1.38	37.7	392	16820	1468	n/a	172	1268	n/a	2980	1468	n/a	33688	1468	n/a	
13	16707675	n/a	0	0	n/a	N	0	000000	104	4.95	0.03	0.78	3.33	4136	104	n/a	48	100	n/a	672	104	n/a	3028	104	n/a	
14	16707676	n/a	0	0	n/a	N	0	000000	2668	546	7.33	155	1237	23816	2668	n/a	840	2644	n/a	8164	2668	n/a	65532	2668	n/a	
15	16707686	n/a	0	0	n/a	N	0	000000	240	13.5	0.12	0.50	0.42	5128	240	n/a	104	212	n/a	396	240	n/a	372	232	n/a	
16	16707793	n/a	0	0	n/a	N	0	000000	2380	505	3.39	92.9	871	22156	2380	n/a	256	2336	n/a	5380	2380	n/a	42600	2380	n/a	
17	16707892	n/a	0	0	n/a	N	0	000000	1260	320	0.99	19.3	199	27224	1260	n/a	120	1248	n/a	2068	1260	n/a	21264	1260	n/a	
