Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	5359406	n/a	0	0	n/a	N	0	000000	728	140	0.15	2.65	15.1	20012	728	n/a	56	612	n/a	532	724	n/a	3128	728	n/a	
2	5359817	n/a	0	0	n/a	N	0	000000	168	12.5	0.02	0.04	0.20	7488	168	n/a	52	112	n/a	52	140	n/a	180	164	n/a	
3	5360558	n/a	0	0	n/a	N	0	000000	2440	514	0.48	46.5	226	44772	2440	n/a	60	1956	n/a	4836	2360	n/a	17184	2428	n/a	
4	5362043	n/a	0	0	n/a	N	0	000000	148	9.20	0.03	0.08	0.27	5920	148	n/a	36	128	n/a	64	148	n/a	264	148	n/a	
5	5365826	n/a	0	0	n/a	N	0	100000	1464	478	0.31	35.5	139	35712	1464	n/a	60	1172	n/a	3704	1464	n/a	13528	1464	n/a	
6	5366735	n/a	0	0	n/a	N	0	000000	2176	494	0.45	2.40	7.18	31672	2176	n/a	64	1716	n/a	276	1936	n/a	724	2120	n/a	
7	5367717	n/a	0	0	n/a	N	0	000000	92	4.70	0.01	1.02	3.79	4536	92	n/a	24	64	n/a	984	92	n/a	3764	92	n/a	
8	5368644	n/a	0	0	n/a	N	0	000000	448	42.3	0.08	2.75	17.6	11056	448	n/a	44	360	n/a	848	448	n/a	5720	448	n/a	
9	5371687	n/a	0	0	n/a	N	0	000000	340	46.6	0.04	0.24	0.82	16596	340	n/a	36	224	n/a	144	332	n/a	556	296	n/a	
10	5372550	n/a	0	0	n/a	N	0	000000	212	13.3	0.06	0.07	0.12	6156	212	n/a	56	196	n/a	56	208	n/a	124	168	n/a	
11	5373106	n/a	0	0	n/a	N	0	000000	488	34.3	0.11	0.25	0.32	6612	488	n/a	68	400	n/a	88	476	n/a	184	368	n/a	
12	5374857	n/a	0	0	n/a	N	0	000000	432	28.0	0.07	0.11	0.03	6656	432	n/a	48	336	n/a	64	404	n/a	64	108	n/a	
13	5375157	n/a	0	0	n/a	N	0	111000	1900	664	0.37	12.0	101	40472	1900	n/a	48	1540	n/a	936	1900	n/a	8228	1900	n/a	
14	5375495	n/a	0	0	n/a	N	0	100000	1040	365	0.21	18.9	127	41944	1040	n/a	56	840	n/a	2632	1040	n/a	18744	1040	n/a	
15	5378827	n/a	0	0	n/a	N	0	100000	1136	496	0.23	22.9	184	53544	1136	n/a	52	964	n/a	2664	1128	n/a	21756	1136	n/a	
16	5382830	n/a	0	0	n/a	N	0	000000	100	5.28	0.01	0.25	1.26	4748	100	n/a	36	76	n/a	240	100	n/a	1232	100	n/a	
17	5385346	n/a	0	0	n/a	N	0	000000	304	19.4	0.06	0.25	0.73	5948	304	n/a	44	236	n/a	108	304	n/a	408	304	n/a	
18	5387324	n/a	0	0	n/a	N	0	000000	116	7.34	0.03	0.17	0.93	6084	116	n/a	44	104	n/a	152	116	n/a	912	116	n/a	
19	5391563	n/a	0	0	n/a	N	0	000000	244	19.7	0.04	0.16	1.13	8184	244	n/a	48	196	n/a	100	244	n/a	552	244	n/a	
