Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	12905458	n/a	0	0	n/a	N	0	000000	240	25.9	0.07	0.67	1.70	11956	240	n/a	60	224	n/a	336	240	n/a	832	240	n/a	
2	12927050	n/a	0	0	n/a	N	0	000000	108	6.24	0.02	0.18	0.63	5332	108	n/a	44	96	n/a	184	108	n/a	624	108	n/a	
3	12932543	n/a	0	0	n/a	N	0	000000	160	11.8	0.03	0.42	0.67	7500	160	n/a	56	136	n/a	296	160	n/a	480	160	n/a	
4	12934804	n/a	0	0	n/a	N	0	000000	132	8.61	0.04	0.19	1.69	6376	132	n/a	48	124	n/a	156	132	n/a	1312	132	n/a	
5	12935420	n/a	0	0	n/a	N	0	000000	156	10.4	0.03	0.73	4.84	6504	156	n/a	44	120	n/a	484	156	n/a	3132	156	n/a	
6	12940490	n/a	0	0	n/a	N	0	000000	172	11.8	0.05	1.07	1.65	6728	172	n/a	60	148	n/a	628	172	n/a	1060	172	n/a	
7	12941450	n/a	0	0	n/a	N	0	000000	140	8.81	0.03	0.10	0.47	6112	140	n/a	56	108	n/a	96	140	n/a	464	140	n/a	
8	12942237	n/a	0	0	n/a	N	0	111000	2152	989	0.61	166	960	48128	2152	n/a	60	1960	n/a	10260	2152	n/a	52852	2152	n/a	
9	12942239	n/a	0	0	n/a	N	0	111000	1360	590	0.38	50.5	381	50524	1360	n/a	72	1208	n/a	5720	1340	n/a	43152	1360	n/a	
10	12942240	n/a	0	0	n/a	N	0	111000	1420	892	0.46	165	864	65532	1420	n/a	64	1340	n/a	15324	1420	n/a	65532	1420	n/a	
11	12942243	n/a	0	0	n/a	N	0	000000	4736	2960	1.46	681	2124	65532	4736	n/a	68	4284	n/a	24388	4596	n/a	59224	4720	n/a	
12	12942244	n/a	0	0	n/a	N	0	101000	2280	1139	0.62	205	517	52064	2280	n/a	64	2076	n/a	13284	2216	n/a	28564	2264	n/a	
13	12942245	n/a	0	0	n/a	N	0	101000	2736	1336	0.64	70.6	719	65532	2736	n/a	64	2352	n/a	4160	2724	n/a	43716	2736	n/a	
14	12942246	n/a	0	0	n/a	N	0	111000	2008	916	0.64	243	1130	50308	2008	n/a	64	1884	n/a	16856	1988	n/a	65532	2008	n/a	
15	12942247	n/a	0	0	n/a	N	0	111000	2036	1229	0.58	111	812	65532	2036	n/a	80	1888	n/a	9116	2036	n/a	63332	2036	n/a	
16	12942247	n/a	0	0	n/a	N	0	111000	1476	792	0.45	153	775	59176	1476	n/a	64	1352	n/a	17328	1452	n/a	65532	1476	n/a	
17	12942249	n/a	0	0	n/a	N	0	101000	2532	1539	0.73	149	993	65532	2532	n/a	64	2256	n/a	12576	2532	n/a	65532	2532	n/a	
