Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	12236498	n/a	0	0	n/a	N	0	000000	316	23.2	0.06	0.76	0.70	8932	316	n/a	52	264	n/a	296	316	n/a	388	316	n/a	
2	12236498	n/a	0	0	n/a	N	0	000000	108	5.10	0.02	0.11	0.12	4088	108	n/a	44	88	n/a	116	108	n/a	172	100	n/a	
3	12242924	n/a	0	0	n/a	N	0	111000	2032	1120	0.61	104	467	59016	2032	n/a	60	1884	n/a	6496	2032	n/a	26256	2032	n/a	
4	12256362	n/a	0	0	n/a	N	0	000000	232	14.4	0.04	0.04	0.10	5888	232	n/a	60	168	n/a	36	184	n/a	88	192	n/a	
5	12267124	n/a	0	0	n/a	N	0	000000	104	4.89	0.04	0.09	0.26	4004	104	n/a	56	96	n/a	96	104	n/a	304	104	n/a	
6	12273863	n/a	0	0	n/a	N	0	000000	136	5.97	0.03	0.04	0.20	3592	136	n/a	48	120	n/a	44	132	n/a	216	136	n/a	
7	12277231	n/a	0	0	n/a	N	0	111000	1964	818	0.50	28.0	244	42860	1964	n/a	64	1748	n/a	1868	1924	n/a	15696	1964	n/a	
8	12277516	n/a	0	0	n/a	N	0	000000	196	13.2	0.06	0.23	0.88	6688	196	n/a	52	188	n/a	148	196	n/a	580	196	n/a	
9	12281940	n/a	0	0	n/a	N	0	000000	152	10.1	0.04	0.12	0.53	6460	152	n/a	48	120	n/a	100	152	n/a	392	152	n/a	
10	12285000	n/a	0	0	n/a	N	0	000000	236	13.9	0.05	0.09	0.22	5444	236	n/a	40	204	n/a	56	236	n/a	168	220	n/a	
11	12286498	n/a	0	0	n/a	N	0	000000	172	9.07	0.04	0.23	1.03	4704	172	n/a	40	156	n/a	148	172	n/a	748	172	n/a	
12	12288801	n/a	0	0	n/a	N	0	000000	456	25.0	0.12	0.17	0.62	5056	456	n/a	60	392	n/a	64	444	n/a	276	440	n/a	
13	12290517	n/a	0	0	n/a	N	0	000000	100	4.73	0.02	0.31	2.59	4072	100	n/a	36	84	n/a	284	100	n/a	2384	100	n/a	
14	12290662	n/a	0	0	n/a	N	0	000000	568	65.9	0.14	17.6	46.6	12960	568	n/a	64	508	n/a	4204	568	n/a	11800	568	n/a	
15	12290820	n/a	0	0	n/a	N	0	000000	132	6.46	0.01	0.04	0.35	4244	132	n/a	32	84	n/a	52	128	n/a	292	132	n/a	
16	12290844	n/a	0	0	n/a	N	0	000000	432	26.7	0.10	1.88	4.87	6176	432	n/a	52	368	n/a	516	432	n/a	1460	432	n/a	
17	12291292	n/a	0	0	n/a	N	0	000010	936	82.0	0.23	6.75	22.4	9368	936	n/a	60	816	n/a	848	936	n/a	2848	936	n/a	
18	12292161	n/a	0	0	n/a	N	0	111000	2084	753	0.59	129	733	38624	2084	n/a	64	1924	n/a	7800	2084	n/a	39944	2084	n/a	
19	12293067	n/a	0	0	n/a	N	0	111000	1968	915	0.55	91.2	477	50184	1968	n/a	60	1820	n/a	5688	1968	n/a	27732	1968	n/a	
20	12293068	n/a	0	0	n/a	N	0	111000	1724	964	0.51	167	629	63248	1724	n/a	64	1576	n/a	11448	1724	n/a	41568	1724	n/a	
21	12293069	n/a	0	0	n/a	N	0	100000	2024	661	0.70	353	263	37784	2024	n/a	80	1844	n/a	22648	2024	n/a	16688	2024	n/a	
22	12293072	n/a	0	0	n/a	N	0	111000	1648	640	0.44	118	516	43552	1648	n/a	56	1504	n/a	8972	1648	n/a	40216	1648	n/a	
23	12293073	n/a	0	0	n/a	N	0	111000	1668	733	0.40	5.35	57.8	65532	1668	n/a	52	1464	n/a	604	1360	n/a	6108	1608	n/a	
24	12293074	n/a	0	0	n/a	N	0	111000	1548	608	0.45	121	596	47188	1548	n/a	60	1420	n/a	9180	1548	n/a	44460	1548	n/a	
25	12293075	n/a	0	0	n/a	N	0	000000	1748	483	0.47	35.4	190	29644	1748	n/a	56	1628	n/a	3172	1748	n/a	16980	1748	n/a	
26	12293076	n/a	0	0	n/a	N	0	000000	3456	1790	1.16	611	1272	65532	3456	n/a	84	3060	n/a	33648	3456	n/a	43508	3456	n/a	
27	12293077	n/a	0	0	n/a	N	0	111000	1932	1260	0.70	355	1003	65532	1932	n/a	84	1788	n/a	29608	1852	n/a	65532	1932	n/a	
