Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	3861226	n/a	0	0	n/a	N	0	000000	156	13.6	0.04	0.12	0.60	9540	156	n/a	56	144	n/a	108	152	n/a	556	156	n/a	
2	3861540	n/a	0	0	n/a	N	0	111000	2116	1274	0.73	45.6	332	65532	2116	n/a	68	2036	n/a	4564	2088	n/a	33668	2116	n/a	
3	3864287	n/a	0	0	n/a	N	0	000000	160	12.3	0.05	0.31	1.89	7352	160	n/a	52	152	n/a	220	160	n/a	1384	160	n/a	
4	3864374	n/a	0	0	n/a	N	0	100000	1460	442	0.49	83.3	482	30732	1460	n/a	72	1408	n/a	7560	1460	n/a	41948	1460	n/a	
5	3865203	n/a	0	0	n/a	N	0	000000	4604	1919	1.69	234	1204	55780	4604	n/a	76	4460	n/a	7872	4548	n/a	38452	4604	n/a	
6	3865285	n/a	0	0	n/a	N	0	000000	176	13.1	0.05	0.11	0.33	7976	176	n/a	52	172	n/a	80	176	n/a	268	176	n/a	
7	3867783	n/a	0	0	n/a	N	0	000000	100	4.97	0.05	0.14	0.67	4392	100	n/a	60	100	n/a	144	100	n/a	692	100	n/a	
8	3869156	n/a	0	0	n/a	N	0	101000	2344	1321	0.82	107	767	65532	2344	n/a	72	2276	n/a	12628	2344	n/a	62780	2344	n/a	
9	3869535	n/a	0	0	n/a	N	0	111000	1544	797	0.53	9.39	116	52024	1544	n/a	72	1492	n/a	660	1540	n/a	8704	1544	n/a	
10	3869848	n/a	0	0	n/a	N	0	000000	104	5.77	0.03	0.14	0.65	5076	104	n/a	48	104	n/a	148	104	n/a	664	104	n/a	
11	3869989	n/a	0	0	n/a	N	0	000000	136	7.72	0.04	0.09	0.36	5272	136	n/a	52	136	n/a	76	136	n/a	324	136	n/a	
12	3870066	n/a	0	0	n/a	N	0	111000	1660	637	0.55	80.1	655	53384	1660	n/a	68	1544	n/a	8420	1660	n/a	61316	1660	n/a	
13	3870071	n/a	0	0	n/a	N	0	000000	3216	811	1.15	141	906	37396	3216	n/a	76	3072	n/a	6756	3216	n/a	39932	3216	n/a	
14	3870247	n/a	0	0	n/a	N	0	000000	5172	1653	1.73	59.5	445	37620	5172	n/a	68	4868	n/a	2604	5140	n/a	17240	5172	n/a	
15	3870434	n/a	0	0	n/a	N	0	000000	224	13.8	0.06	0.77	4.52	5852	224	n/a	44	200	n/a	328	224	n/a	1988	224	n/a	
16	3870658	n/a	0	0	n/a	N	0	100000	1272	498	0.46	40.3	322	46408	1272	n/a	60	1228	n/a	3940	1272	n/a	34012	1272	n/a	
17	3870924	n/a	0	0	n/a	N	0	000000	116	8.20	0.03	0.15	0.61	6968	116	n/a	44	100	n/a	152	116	n/a	660	116	n/a	
18	3870935	n/a	0	0	n/a	N	0	000000	132	6.87	0.05	0.17	0.68	4628	132	n/a	52	132	n/a	136	132	n/a	716	132	n/a	
19	3871003	n/a	0	0	n/a	N	0	111000	1184	702	0.43	26.6	172	65532	1184	n/a	72	1140	n/a	3948	1184	n/a	24688	1184	n/a	
20	3871073	n/a	0	0	n/a	N	0	111000	1588	688	0.60	185	809	54816	1588	n/a	92	1516	n/a	16764	1588	n/a	65532	1588	n/a	
21	3871073	n/a	0	0	n/a	N	0	111000	1896	925	0.64	103	800	52840	1896	n/a	80	1784	n/a	7208	1868	n/a	58484	1896	n/a	
22	3871074	n/a	0	0	n/a	N	0	111000	1704	837	0.63	189	835	59968	1704	n/a	72	1628	n/a	16940	1700	n/a	65532	1704	n/a	
23	3871075	n/a	0	0	n/a	N	0	111000	1932	805	0.61	45.1	382	44652	1932	n/a	60	1816	n/a	3076	1928	n/a	24772	1932	n/a	
24	3871148	n/a	0	0	n/a	N	0	000000	3660	1308	1.35	177	1013	49296	3660	n/a	72	3560	n/a	7724	3660	n/a	57124	3660	n/a	
25	3871361	n/a	0	0	n/a	N	0	000000	116	7.33	0.04	0.52	2.98	6028	116	n/a	44	116	n/a	444	116	n/a	2592	116	n/a	
26	3871368	n/a	0	0	n/a	N	0	000000	1272	227	0.44	25.3	121	25148	1272	n/a	56	1204	n/a	3164	1272	n/a	14984	1272	n/a	
27	3871444	n/a	0	0	n/a	N	0	000000	120	6.88	0.02	0.49	1.82	5356	120	n/a	44	104	n/a	444	120	n/a	1808	120	n/a	
28	3871612	n/a	0	0	n/a	N	0	000000	144	9.86	0.04	0.57	3.21	6648	144	n/a	52	132	n/a	392	144	n/a	2484	144	n/a	
29	3871806	n/a	0	0	n/a	N	0	111000	2008	933	0.69	37.0	304	52384	2008	n/a	72	1944	n/a	2708	1944	n/a	22692	1992	n/a	
30	3871874	n/a	0	0	n/a	N	0	000000	436	66.1	0.12	2.43	14.1	16064	436	n/a	64	408	n/a	600	436	n/a	3668	436	n/a	
31	3871934	n/a	0	0	n/a	N	0	111000	2024	887	0.72	44.2	512	48816	2024	n/a	68	1968	n/a	3060	2000	n/a	32132	2024	n/a	
32	3871935	n/a	0	0	n/a	N	0	101000	2412	1515	0.83	132	1279	65532	2412	n/a	72	2268	n/a	7964	2412	n/a	65532	2412	n/a	
33	3871936	n/a	0	0	n/a	N	0	000000	3204	1782	1.10	117	997	65532	3204	n/a	76	3076	n/a	4948	3204	n/a	44512	3204	n/a	
34	3871937	n/a	0	0	n/a	N	0	111000	1828	823	0.67	128	622	60516	1828	n/a	72	1728	n/a	12904	1772	n/a	59824	1828	n/a	
35	3871937	n/a	0	0	n/a	N	0	111000	1736	1157	0.60	52.3	712	65532	1736	n/a	64	1676	n/a	3680	1732	n/a	49096	1736	n/a	
36	3871938	n/a	0	0	n/a	N	0	000000	860	73.1	0.27	2.19	7.83	8756	860	n/a	60	820	n/a	368	856	n/a	1208	860	n/a	
37	3871970	n/a	0	0	n/a	N	0	111000	1208	692	0.47	83.3	554	65532	1208	n/a	72	1184	n/a	9820	1208	n/a	61556	1208	n/a	
38	3871971	n/a	0	0	n/a	N	0	000000	2504	778	0.94	235	1022	41700	2504	n/a	72	2460	n/a	16060	2504	n/a	59504	2504	n/a	
39	3871972	n/a	0	0	n/a	N	0	111000	1952	1097	0.71	234	972	65532	1952	n/a	68	1884	n/a	15920	1952	n/a	65532	1952	n/a	
40	3872017	n/a	0	0	n/a	N	0	000000	160	11.6	0.06	0.11	0.38	6948	160	n/a	60	156	n/a	84	160	n/a	344	156	n/a	
41	3872024	n/a	0	0	n/a	N	0	111000	1676	814	0.63	158	746	52936	1676	n/a	72	1600	n/a	17456	1676	n/a	65532	1676	n/a	
42	3872027	n/a	0	0	n/a	N	0	111000	1676	881	0.62	115	570	57248	1676	n/a	68	1604	n/a	8936	1660	n/a	41440	1676	n/a	
43	3872027	n/a	0	0	n/a	N	0	111000	2204	1299	0.80	78.4	470	65532	2204	n/a	68	2132	n/a	7260	2172	n/a	41488	2200	n/a	
44	3872027	n/a	0	0	n/a	N	0	000000	2996	1748	1.10	59.5	533	65532	2996	n/a	72	2864	n/a	3772	2952	n/a	30908	2996	n/a	
45	3872028	n/a	0	0	n/a	N	0	101000	2256	1411	0.79	136	1062	65532	2256	n/a	64	2176	n/a	11416	2252	n/a	65532	2256	n/a	
46	3872029	n/a	0	0	n/a	N	0	000000	4192	2192	1.48	277	1148	65532	4192	n/a	72	4012	n/a	21488	3828	n/a	60580	4176	n/a	
47	3872098	n/a	0	0	n/a	N	0	000000	724	122	0.25	6.16	45.8	22172	724	n/a	60	696	n/a	1172	724	n/a	9212	724	n/a	
48	3872209	n/a	0	0	n/a	N	0	000000	2880	1635	1.00	73.9	518	65532	2880	n/a	68	2772	n/a	3900	2880	n/a	28420	2880	n/a	
49	3872338	n/a	0	0	n/a	N	0	100000	1552	566	0.58	51.5	330	41072	1552	n/a	72	1512	n/a	7132	1536	n/a	39932	1552	n/a	
50	3872431	n/a	0	0	n/a	N	0	000000	172	13.6	0.05	0.32	2.34	8072	172	n/a	44	168	n/a	212	172	n/a	1616	172	n/a	
51	3872501	n/a	0	0	n/a	N	0	000000	140	9.52	0.06	0.23	0.97	6772	140	n/a	64	140	n/a	176	140	n/a	888	140	n/a	
52	3872531	n/a	0	0	n/a	N	0	111000	1684	635	0.57	48.7	346	43648	1684	n/a	72	1624	n/a	4288	1636	n/a	29180	1684	n/a	
53	3872674	n/a	0	0	n/a	N	0	000000	2768	666	0.87	139	993	29224	2768	n/a	68	2620	n/a	5400	2768	n/a	38764	2768	n/a	
54	3872730	n/a	0	0	n/a	N	0	000000	4024	2223	1.62	692	2813	54204	4024	n/a	84	3900	n/a	19144	4016	n/a	65532	4024	n/a	
55	3872871	n/a	0	0	n/a	N	0	000000	296	33.5	0.10	0.10	0.23	12088	296	n/a	60	276	n/a	52	288	n/a	248	228	n/a	
56	3872871	n/a	0	0	n/a	N	0	000000	112	6.95	0.04	0.31	1.96	5904	112	n/a	56	104	n/a	272	112	n/a	1888	112	n/a	
57	3872920	n/a	0	0	n/a	N	0	100000	1204	475	0.43	10.9	69.8	65532	1204	n/a	64	1168	n/a	2312	1168	n/a	16228	1204	n/a	
58	3872921	n/a	0	0	n/a	N	0	000000	1012	327	0.34	6.43	18.1	36744	1012	n/a	68	960	n/a	856	1008	n/a	2424	1012	n/a	
59	3873196	n/a	0	0	n/a	N	0	000000	2020	463	0.67	17.2	134	25944	2020	n/a	64	1928	n/a	900	2008	n/a	6604	2020	n/a	
60	3873199	n/a	0	0	n/a	N	0	000000	168	9.12	0.04	0.15	1.20	5060	168	n/a	52	160	n/a	112	168	n/a	732	168	n/a	
61	3873243	n/a	0	0	n/a	N	0	000000	100	5.10	0.04	0.28	1.25	4492	100	n/a	60	100	n/a	272	100	n/a	1340	100	n/a	
62	3873357	n/a	0	0	n/a	N	0	000000	168	11.3	0.05	0.09	0.33	6544	168	n/a	52	164	n/a	80	168	n/a	272	168	n/a	
