Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	2629605	n/a	0	0	n/a	N	0	000010	1116	101	0.25	0.29	0.71	21268	1116	n/a	52	924	n/a	52	1032	n/a	268	896	n/a	
2	2659949	n/a	0	0	n/a	N	0	111000	1428	909	0.32	0.52	0.95	65532	1428	n/a	56	1204	n/a	76	1348	n/a	228	996	n/a	
3	2659951	n/a	0	0	n/a	N	0	000000	280	17.6	0.07	0.25	0.17	6232	280	n/a	60	244	n/a	104	280	n/a	172	240	n/a	
4	2663712	n/a	0	0	n/a	N	0	000000	124	7.15	0.02	0.15	0.52	5268	124	n/a	36	100	n/a	152	124	n/a	472	124	n/a	
5	2663803	n/a	0	0	n/a	N	0	000000	136	9.64	0.03	0.69	3.72	7032	136	n/a	36	120	n/a	512	136	n/a	2912	136	n/a	
6	2664703	n/a	0	0	n/a	N	0	000000	444	47.6	0.10	1.29	9.82	12016	444	n/a	52	388	n/a	384	444	n/a	3148	444	n/a	
7	2664999	n/a	0	0	n/a	N	0	000000	120	6.56	0.03	0.44	1.69	4984	120	n/a	52	100	n/a	360	120	n/a	1480	120	n/a	
8	2665527	n/a	0	0	n/a	N	0	000000	200	16.7	0.04	0.96	2.86	8708	200	n/a	40	168	n/a	548	200	n/a	1724	200	n/a	
9	2666868	n/a	0	0	n/a	N	0	000000	192	19.4	0.05	0.66	5.45	11288	192	n/a	52	180	n/a	428	192	n/a	3480	192	n/a	
10	2667141	n/a	0	0	n/a	N	0	000000	204	10.4	0.05	0.25	0.58	4676	204	n/a	60	164	n/a	132	204	n/a	380	204	n/a	
11	2667998	n/a	0	0	n/a	N	0	000000	304	42.4	0.05	1.55	5.89	17140	304	n/a	44	252	n/a	652	304	n/a	2584	304	n/a	
12	2668480	n/a	0	0	n/a	N	0	000000	204	18.4	0.04	0.51	1.65	9612	204	n/a	40	168	n/a	312	204	n/a	1104	204	n/a	
