Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	9269992	n/a	0	0	n/a	N	0	000000	136	8.05	0.03	0.05	0.09	5932	136	n/a	48	124	n/a	68	136	n/a	144	124	n/a	
2	9298600	n/a	0	0	n/a	N	0	000000	120	6.57	0.04	0.09	0.38	4968	120	n/a	64	104	n/a	80	120	n/a	340	120	n/a	
3	9300973	n/a	0	0	n/a	N	0	000000	148	9.78	0.03	0.11	0.97	6416	148	n/a	44	120	n/a	96	148	n/a	800	148	n/a	
4	9301536	n/a	0	0	n/a	N	0	000000	100	5.40	0.03	0.08	0.48	4928	100	n/a	40	100	n/a	96	100	n/a	560	100	n/a	
5	9305197	n/a	0	0	n/a	N	0	000000	144	8.51	0.04	0.19	0.38	5500	144	n/a	52	140	n/a	156	144	n/a	344	144	n/a	
6	9306738	n/a	0	0	n/a	N	0	000000	108	5.71	0.02	0.19	0.80	4828	108	n/a	36	84	n/a	176	108	n/a	720	108	n/a	
7	9307408	n/a	0	0	n/a	N	0	000000	220	10.6	0.05	0.27	0.61	4112	220	n/a	56	192	n/a	132	220	n/a	360	220	n/a	
8	9308023	n/a	0	0	n/a	N	0	000000	236	12.1	0.05	1.55	2.53	4492	236	n/a	56	188	n/a	600	236	n/a	1128	236	n/a	
9	9308084	n/a	0	0	n/a	N	0	000000	244	16.2	0.04	0.09	0.29	6552	244	n/a	60	200	n/a	56	240	n/a	228	232	n/a	
10	9308618	n/a	0	0	n/a	N	0	000000	284	21.7	0.07	0.80	1.14	7880	284	n/a	56	248	n/a	328	284	n/a	504	284	n/a	
11	9314180	n/a	0	0	n/a	N	0	000000	144	7.32	0.03	0.10	0.81	4516	144	n/a	40	112	n/a	88	144	n/a	684	144	n/a	
12	9315018	n/a	0	0	n/a	N	0	111000	1704	698	0.46	13.5	201	43188	1704	n/a	60	1512	n/a	1064	1652	n/a	15992	1704	n/a	
13	9315019	n/a	0	0	n/a	N	0	101000	2460	1355	0.68	127	491	65532	2460	n/a	60	2228	n/a	7460	2460	n/a	26380	2460	n/a	
14	9315020	n/a	0	0	n/a	N	0	101000	2288	1128	0.64	150	847	65004	2288	n/a	64	2072	n/a	15584	2272	n/a	65532	2288	n/a	
15	9315020	n/a	0	0	n/a	N	0	111000	1432	647	0.50	163	520	50532	1432	n/a	68	1272	n/a	15604	1432	n/a	48040	1432	n/a	
16	9315021	n/a	0	0	n/a	N	0	111000	1844	818	0.67	396	313	44672	1844	n/a	72	1736	n/a	26112	1844	n/a	20220	1844	n/a	
17	9315022	n/a	0	0	n/a	N	0	111000	1892	1118	0.42	106	809	65532	1892	n/a	56	1584	n/a	13004	1836	n/a	65532	1892	n/a	
18	9315022	n/a	0	0	n/a	N	0	111000	1532	666	0.41	36.1	258	47368	1532	n/a	64	1396	n/a	3484	1456	n/a	24128	1532	n/a	
19	9315024	n/a	0	0	n/a	N	0	111000	1856	800	0.46	20.1	124	44476	1856	n/a	72	1620	n/a	1632	1820	n/a	9500	1796	n/a	
20	9315026	n/a	0	0	n/a	N	0	101000	2376	1340	0.82	343	1450	64088	2376	n/a	76	2256	n/a	20168	2376	n/a	65532	2376	n/a	
21	9315027	n/a	0	0	n/a	N	0	000000	4908	3128	1.44	715	2631	65532	4908	n/a	68	4532	n/a	29708	4908	n/a	65532	4908	n/a	
22	9315029	n/a	0	0	n/a	N	0	000000	4188	2380	1.09	328	1798	65532	4188	n/a	72	3696	n/a	14436	4124	n/a	65532	4188	n/a	
23	9315029	n/a	0	0	n/a	N	0	111000	2132	1256	0.80	416	686	63648	2132	n/a	96	2000	n/a	24812	2132	n/a	38560	2132	n/a	
24	9315030	n/a	0	0	n/a	N	0	000000	6008	3093	1.53	466	2460	65532	6008	n/a	68	5212	n/a	11396	5816	n/a	65532	6008	n/a	
25	9315031	n/a	0	0	n/a	N	0	111000	1684	725	0.65	268	347	51200	1684	n/a	88	1512	n/a	21272	1664	n/a	26892	1684	n/a	
26	9315032	n/a	0	0	n/a	N	0	000000	4172	2578	1.07	629	2026	65532	4172	n/a	68	3556	n/a	34596	4132	n/a	65532	4172	n/a	
27	9315032	n/a	0	0	n/a	N	0	101000	2492	1066	0.61	56.9	486	52556	2492	n/a	60	2132	n/a	3468	2300	n/a	27812	2468	n/a	
28	9315033	n/a	0	0	n/a	N	0	101000	2316	1402	0.64	226	986	65532	2316	n/a	80	2008	n/a	15260	2212	n/a	59956	2300	n/a	
29	9315034	n/a	0	0	n/a	N	0	111000	1568	958	0.40	141	351	65532	1568	n/a	56	1380	n/a	14224	1516	n/a	33968	1556	n/a	
30	9315034	n/a	0	0	n/a	N	0	111000	1468	692	0.41	128	355	48124	1468	n/a	64	1344	n/a	11220	1468	n/a	28564	1468	n/a	
31	9315037	n/a	0	0	n/a	N	0	000000	10280	6467	2.81	1017	4053	65532	10280	n/a	80	8732	n/a	22856	10116	n/a	65532	10256	n/a	
32	9315038	n/a	0	0	n/a	N	0	111000	1892	675	0.65	309	307	40900	1892	n/a	68	1752	n/a	23392	1876	n/a	22348	1860	n/a	
33	9315039	n/a	0	0	n/a	N	0	000000	1932	412	0.44	13.3	48.4	24260	1932	n/a	64	1644	n/a	1216	1920	n/a	4676	1932	n/a	
34	9315040	n/a	0	0	n/a	N	0	000000	228	18.6	0.06	0.12	0.22	8704	228	n/a	56	196	n/a	92	220	n/a	208	208	n/a	
35	9315041	n/a	0	0	n/a	N	0	111000	2136	1124	0.65	300	754	65532	2136	n/a	68	1972	n/a	19740	2104	n/a	46672	2136	n/a	
36	9315042	n/a	0	0	n/a	N	0	111000	1952	909	0.57	203	357	48432	1952	n/a	64	1748	n/a	14780	1952	n/a	21272	1952	n/a	
37	9315044	n/a	0	0	n/a	N	0	111000	2200	1135	0.70	284	518	58576	2200	n/a	72	2044	n/a	17336	2200	n/a	30340	2200	n/a	
38	9315045	n/a	0	0	n/a	N	0	111000	1216	624	0.36	78.8	397	56676	1216	n/a	60	1104	n/a	8068	1216	n/a	36808	1216	n/a	
