Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	7707852	n/a	0	0	n/a	N	0	000000	272	20.9	0.08	0.08	0.12	7572	272	n/a	60	260	n/a	60	256	n/a	112	208	n/a	
2	7707886	n/a	0	0	n/a	N	0	000000	548	26.2	0.13	0.17	0.41	4132	548	n/a	60	496	n/a	56	524	n/a	184	484	n/a	
3	7708315	n/a	0	0	n/a	N	0	000000	232	17.3	0.04	0.05	0.19	7556	232	n/a	44	196	n/a	48	196	n/a	160	196	n/a	
4	7709218	n/a	0	0	n/a	N	0	000000	300	24.3	0.09	0.09	0.12	8036	300	n/a	52	272	n/a	52	272	n/a	128	208	n/a	
5	7710349	n/a	0	0	n/a	N	0	000000	192	16.1	0.04	0.06	0.03	8716	192	n/a	44	164	n/a	52	180	n/a	88	60	n/a	
6	7710722	n/a	0	0	n/a	N	0	000000	448	46.9	0.11	0.13	0.31	10956	448	n/a	52	400	n/a	60	388	n/a	164	408	n/a	
7	7710976	n/a	0	0	n/a	N	0	000000	128	8.90	0.03	0.04	0.07	6864	128	n/a	44	116	n/a	60	120	n/a	204	84	n/a	
8	7713654	n/a	0	0	n/a	N	0	000000	156	6.67	0.03	0.04	0.15	3492	156	n/a	40	136	n/a	56	136	n/a	204	148	n/a	
9	7715615	n/a	0	0	n/a	N	0	000000	296	29.9	0.08	0.10	0.13	10880	296	n/a	60	268	n/a	56	288	n/a	188	176	n/a	
10	7716338	n/a	0	0	n/a	N	0	000000	248	18.6	0.06	0.07	0.03	7444	248	n/a	56	236	n/a	60	212	n/a	88	68	n/a	
11	7717074	n/a	0	0	n/a	N	0	000000	480	71.5	0.12	1.61	12.4	19524	480	n/a	52	432	n/a	468	480	n/a	4168	480	n/a	
12	7718220	n/a	0	0	n/a	N	0	000000	108	6.14	0.02	0.02	0.08	5156	108	n/a	40	80	n/a	48	96	n/a	148	100	n/a	
13	7719610	n/a	0	0	n/a	N	0	000000	340	34.4	0.09	0.61	1.47	10464	340	n/a	56	312	n/a	204	340	n/a	652	340	n/a	
14	7724680	n/a	0	0	n/a	N	0	000000	180	9.10	0.04	0.14	0.58	4464	180	n/a	44	156	n/a	88	180	n/a	368	180	n/a	
15	7728727	n/a	0	0	n/a	N	0	000000	100	5.34	0.02	0.03	0.09	4788	100	n/a	32	76	n/a	48	100	n/a	188	80	n/a	
16	7728969	n/a	0	0	n/a	N	0	000000	296	14.8	0.10	0.10	0.16	4380	296	n/a	56	292	n/a	56	284	n/a	212	204	n/a	
