Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	10637421	n/a	0	0	n/a	N	0	000000	140	7.51	0.04	0.03	0.13	4856	140	n/a	52	128	n/a	40	108	n/a	176	124	n/a	
2	10665505	n/a	0	0	n/a	N	0	000000	132	7.36	0.04	0.14	0.18	5028	132	n/a	52	124	n/a	128	132	n/a	260	124	n/a	
3	10667990	n/a	0	0	n/a	N	0	000000	152	8.87	0.04	0.13	0.91	5292	152	n/a	40	140	n/a	104	152	n/a	712	152	n/a	
4	10668225	n/a	0	0	n/a	N	0	000000	108	4.94	0.03	0.04	0.09	3864	108	n/a	44	100	n/a	56	108	n/a	148	100	n/a	
5	10668572	n/a	0	0	n/a	N	0	000000	200	9.12	0.07	0.27	0.80	3828	200	n/a	60	192	n/a	144	200	n/a	552	200	n/a	
6	10668906	n/a	0	0	n/a	N	0	000000	280	19.3	0.07	1.36	2.93	6480	280	n/a	56	248	n/a	560	280	n/a	1268	280	n/a	
7	10669300	n/a	0	0	n/a	N	0	000000	228	19.9	0.10	1.12	8.40	8896	228	n/a	68	216	n/a	580	228	n/a	4264	228	n/a	
8	10670134	n/a	0	0	n/a	N	0	000000	184	11.1	0.05	0.47	0.59	5788	184	n/a	60	164	n/a	272	184	n/a	424	184	n/a	
9	10671751	n/a	0	0	n/a	N	0	000000	168	11.1	0.05	0.21	0.33	6520	168	n/a	64	160	n/a	148	168	n/a	292	168	n/a	
10	10672653	n/a	0	0	n/a	N	0	000000	276	18.8	0.08	0.57	4.34	6432	276	n/a	52	264	n/a	244	276	n/a	1888	276	n/a	
11	10672826	n/a	0	0	n/a	N	0	000000	156	7.44	0.05	0.12	0.22	4164	156	n/a	52	152	n/a	88	156	n/a	228	148	n/a	
12	10673360	n/a	0	0	n/a	N	0	000000	108	5.36	0.03	0.11	0.17	4292	108	n/a	44	96	n/a	124	108	n/a	212	108	n/a	
13	10673822	n/a	0	0	n/a	N	0	000000	392	20.2	0.12	0.18	0.99	4828	392	n/a	68	368	n/a	68	388	n/a	296	392	n/a	
14	10674034	n/a	0	0	n/a	N	0	000000	164	9.31	0.06	0.18	0.63	5240	164	n/a	60	164	n/a	128	164	n/a	472	164	n/a	
15	10674405	n/a	0	0	n/a	N	0	000000	208	22.7	0.06	1.39	5.75	12324	208	n/a	56	196	n/a	812	208	n/a	3572	208	n/a	
16	10674672	n/a	0	0	n/a	N	0	000000	552	42.9	0.18	5.21	9.74	7868	552	n/a	56	500	n/a	1032	552	n/a	2020	552	n/a	
17	10675722	n/a	0	0	n/a	N	0	000000	112	6.00	0.04	0.06	0.42	4808	112	n/a	56	100	n/a	68	112	n/a	388	112	n/a	
18	10675853	n/a	0	0	n/a	N	0	000000	168	9.94	0.06	0.45	1.09	5448	168	n/a	56	168	n/a	284	168	n/a	740	168	n/a	
19	10676373	n/a	0	0	n/a	N	0	000000	176	12.6	0.04	0.04	0.21	7188	176	n/a	44	160	n/a	48	156	n/a	240	172	n/a	
20	10676702	n/a	0	0	n/a	N	0	000000	524	99.0	0.15	1.40	13.0	22452	524	n/a	60	496	n/a	396	524	n/a	3888	524	n/a	
21	10676728	n/a	0	0	n/a	N	0	000000	136	8.08	0.04	0.03	0.04	5520	136	n/a	52	132	n/a	44	112	n/a	136	72	n/a	
22	10677322	n/a	0	0	n/a	N	0	000000	116	5.33	0.05	0.14	0.62	3900	116	n/a	60	116	n/a	128	116	n/a	544	116	n/a	
23	10677441	n/a	0	0	n/a	N	0	000000	124	5.90	0.04	0.20	0.26	4056	124	n/a	84	120	n/a	156	124	n/a	264	124	n/a	
24	10677445	n/a	0	0	n/a	N	0	000000	112	7.51	0.03	0.03	0.15	6524	112	n/a	44	108	n/a	44	108	n/a	220	112	n/a	
25	10677492	n/a	0	0	n/a	N	0	000000	120	7.34	0.03	0.14	0.64	5848	120	n/a	48	116	n/a	140	120	n/a	632	120	n/a	
26	10677970	n/a	0	0	n/a	N	0	000000	112	7.04	0.03	0.03	0.06	6052	112	n/a	52	108	n/a	44	108	n/a	92	92	n/a	
27	10678008	n/a	0	0	n/a	N	0	000000	180	9.29	0.08	0.21	0.34	4520	180	n/a	60	180	n/a	128	180	n/a	272	180	n/a	
28	10678491	n/a	0	0	n/a	N	0	000000	200	17.4	0.07	0.04	0.08	9976	200	n/a	60	188	n/a	44	164	n/a	100	140	n/a	
29	10678716	n/a	0	0	n/a	N	0	000000	196	13.7	0.05	0.74	0.99	6884	196	n/a	64	184	n/a	404	196	n/a	576	196	n/a	
30	10679751	n/a	0	0	n/a	N	0	111000	1412	836	0.61	212	851	65532	1412	n/a	80	1392	n/a	23804	1412	n/a	65532	1412	n/a	
31	10679752	n/a	0	0	n/a	N	0	101000	2572	1568	0.94	153	1240	65532	2572	n/a	72	2512	n/a	8664	2568	n/a	64776	2572	n/a	
32	10679754	n/a	0	0	n/a	N	0	000000	4236	3049	1.50	262	1862	65532	4236	n/a	76	4088	n/a	10744	3960	n/a	65532	4220	n/a	
33	10679754	n/a	0	0	n/a	N	0	000000	412	24.7	0.11	0.00	0.47	5408	412	n/a	52	388	n/a	0	0	n/a	264	324	n/a	
34	10679756	n/a	0	0	n/a	N	0	000000	4428	2671	1.51	435	2000	65532	4428	n/a	88	4176	n/a	23404	4184	n/a	65532	4424	n/a	
35	10679756	n/a	0	0	n/a	N	0	111000	1412	771	0.45	16.1	145	56920	1412	n/a	60	1332	n/a	1820	1292	n/a	16008	1408	n/a	
36	10679758	n/a	0	0	n/a	N	0	000000	3632	2114	1.37	403	1765	65532	3632	n/a	76	3464	n/a	21052	3532	n/a	65532	3632	n/a	
37	10679758	n/a	0	0	n/a	N	0	101000	2292	1197	0.75	121	833	60808	2292	n/a	72	2176	n/a	8592	2156	n/a	59400	2276	n/a	
38	10679759	n/a	0	0	n/a	N	0	000000	3812	2049	1.38	298	1728	65532	3812	n/a	80	3596	n/a	15764	3772	n/a	65532	3812	n/a	
39	10679760	n/a	0	0	n/a	N	0	101000	2304	1478	0.80	257	1138	65532	2304	n/a	68	2248	n/a	20944	2196	n/a	65532	2292	n/a	
40	10679760	n/a	0	0	n/a	N	0	100000	1264	517	0.41	57.2	397	44420	1264	n/a	72	1180	n/a	7956	1184	n/a	49092	1240	n/a	
41	10679765	n/a	0	0	n/a	N	0	000000	5796	3098	2.08	556	2594	65532	5796	n/a	96	5404	n/a	33248	5620	n/a	65532	5736	n/a	
42	10679766	n/a	0	0	n/a	N	0	000000	3740	1283	1.31	181	1169	43520	3740	n/a	76	3592	n/a	8920	3544	n/a	52724	3740	n/a	
43	10679766	n/a	0	0	n/a	N	0	101000	2408	1639	0.82	133	924	65532	2408	n/a	64	2312	n/a	7852	2336	n/a	56044	2408	n/a	
44	10679766	n/a	0	0	n/a	N	0	000000	3888	1850	1.35	459	1762	65532	3888	n/a	88	3600	n/a	33348	3464	n/a	65532	3888	n/a	
45	10679768	n/a	0	0	n/a	N	0	000000	9920	6570	4.14	1561	5299	65532	9920	n/a	124	9264	n/a	46692	9496	n/a	65532	9892	n/a	
46	10679768	n/a	0	0	n/a	N	0	000000	5132	3530	1.75	781	2650	65532	5132	n/a	84	4584	n/a	31216	5012	n/a	65532	5128	n/a	
47	10679769	n/a	0	0	n/a	N	0	111000	2200	1186	0.79	266	510	65532	2200	n/a	84	2024	n/a	24156	1736	n/a	44772	2088	n/a	
48	10679769	n/a	0	0	n/a	N	0	000000	3056	2269	1.11	357	1628	65532	3056	n/a	80	2980	n/a	18476	3016	n/a	65532	3056	n/a	
49	10679771	n/a	0	0	n/a	N	0	000000	6476	3909	2.04	546	2883	65532	6476	n/a	72	6064	n/a	22276	6128	n/a	65532	6420	n/a	
50	10679773	n/a	0	0	n/a	N	0	000000	4316	2506	1.63	567	2191	65532	4316	n/a	84	4140	n/a	27416	4316	n/a	65532	4316	n/a	
51	10679773	n/a	0	0	n/a	N	0	000000	2816	1792	0.99	149	1100	65532	2816	n/a	72	2696	n/a	8776	2676	n/a	55880	2796	n/a	
