Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	4628160	n/a	0	0	n/a	N	0	111000	2292	816	0.66	22.6	140	39768	2292	n/a	64	2128	n/a	1676	2272	n/a	10148	2292	n/a	
2	4628872	n/a	0	0	n/a	N	0	000000	1564	435	0.44	15.9	174	28724	1564	n/a	60	1452	n/a	1348	1564	n/a	13784	1564	n/a	
3	4635434	n/a	0	0	n/a	N	0	000000	540	75.6	0.13	7.01	17.7	15804	540	n/a	56	484	n/a	1884	540	n/a	4684	540	n/a	
4	4636651	n/a	0	0	n/a	N	0	000000	3440	791	1.04	163	603	26252	3440	n/a	68	3152	n/a	8328	3440	n/a	39372	3440	n/a	
5	4636709	n/a	0	0	n/a	N	0	000000	3200	1778	1.27	980	2429	61708	3200	n/a	88	3040	n/a	35856	3200	n/a	65532	3200	n/a	
6	4636793	n/a	0	0	n/a	N	0	000000	6148	1704	1.74	214	1472	65532	6148	n/a	80	5612	n/a	7876	6148	n/a	58400	6148	n/a	
7	4636812	n/a	0	0	n/a	N	0	000000	1208	326	0.36	18.6	132	28900	1208	n/a	76	1144	n/a	2992	1208	n/a	25492	1208	n/a	
8	4638615	n/a	0	0	n/a	N	0	000000	140	8.85	0.04	0.29	1.07	6188	140	n/a	56	132	n/a	240	140	n/a	892	140	n/a	
9	4639068	n/a	0	0	n/a	N	0	000000	2480	276	0.64	5.04	31.8	12272	2480	n/a	68	2256	n/a	356	2472	n/a	2112	2480	n/a	
10	4639115	n/a	0	0	n/a	N	0	000000	124	6.48	0.03	0.08	0.32	4608	124	n/a	40	120	n/a	80	124	n/a	340	124	n/a	
11	4639181	n/a	0	0	n/a	N	0	000000	264	20.4	0.09	1.16	8.29	7672	264	n/a	56	248	n/a	504	264	n/a	4000	264	n/a	
12	4639256	n/a	0	0	n/a	N	0	000000	100	5.12	0.03	0.09	0.33	4556	100	n/a	40	88	n/a	92	100	n/a	408	100	n/a	
13	4639302	n/a	0	0	n/a	N	0	000000	1748	481	0.48	8.60	84.0	32592	1748	n/a	60	1576	n/a	700	1728	n/a	6592	1748	n/a	
14	4639513	n/a	0	0	n/a	N	0	000000	788	158	0.21	20.3	155	22556	788	n/a	60	688	n/a	3404	788	n/a	29428	788	n/a	
15	4639566	n/a	0	0	n/a	N	0	000000	1712	387	0.46	25.7	180	30284	1712	n/a	64	1564	n/a	2592	1712	n/a	17336	1712	n/a	
16	4639696	n/a	0	0	n/a	N	0	000000	1400	431	0.37	25.7	189	34760	1400	n/a	56	1256	n/a	2760	1392	n/a	19032	1400	n/a	
17	4639816	n/a	0	0	n/a	N	0	100000	892	330	0.25	39.6	198	41732	892	n/a	64	796	n/a	5300	892	n/a	27584	892	n/a	
18	4639964	n/a	0	0	n/a	N	0	000000	172	12.3	0.02	0.54	2.71	7068	172	n/a	28	112	n/a	364	172	n/a	1896	172	n/a	
19	4640279	n/a	0	0	n/a	N	0	000000	804	128	0.24	17.1	66.1	17708	804	n/a	56	744	n/a	2572	804	n/a	9768	804	n/a	
20	4640356	n/a	0	0	n/a	N	0	000000	2520	798	0.73	67.9	437	35256	2520	n/a	64	2292	n/a	5280	2516	n/a	30784	2520	n/a	
21	4640359	n/a	0	0	n/a	N	0	000000	1512	336	0.39	18.6	162	23896	1512	n/a	56	1348	n/a	1872	1512	n/a	14288	1512	n/a	
22	4640362	n/a	0	0	n/a	N	0	000000	3336	1256	1.05	389	1427	65532	3336	n/a	68	3120	n/a	21600	3324	n/a	65532	3336	n/a	
23	4640362	n/a	0	0	n/a	N	0	000000	592	152	0.12	0.08	2.40	29048	592	n/a	44	520	n/a	108	144	n/a	1112	488	n/a	
24	4640363	n/a	0	0	n/a	N	0	000000	3336	1660	0.97	328	1482	65532	3336	n/a	68	3036	n/a	21520	2872	n/a	65532	3336	n/a	
25	4640363	n/a	0	0	n/a	N	0	111000	1888	740	0.48	37.5	286	59068	1888	n/a	60	1680	n/a	4292	1816	n/a	28080	1888	n/a	
26	4640367	n/a	0	0	n/a	N	0	000000	11704	8256	3.26	839	4303	65532	11704	n/a	72	10808	n/a	13440	11644	n/a	65532	11704	n/a	
27	4640367	n/a	0	0	n/a	N	0	111000	1372	841	0.40	114	849	65532	1372	n/a	52	1272	n/a	13072	1264	n/a	65532	1368	n/a	
28	4640368	n/a	0	0	n/a	N	0	000000	3936	1617	1.11	228	1111	65532	3936	n/a	76	3512	n/a	21540	3528	n/a	57836	3896	n/a	
29	4640467	n/a	0	0	n/a	N	0	000010	940	75.2	0.26	0.57	3.26	9024	940	n/a	72	808	n/a	96	940	n/a	512	940	n/a	
30	4640534	n/a	0	0	n/a	N	0	000000	308	25.4	0.08	2.98	16.0	8768	308	n/a	44	288	n/a	1124	308	n/a	6128	308	n/a	
31	4640709	n/a	0	0	n/a	N	0	000000	236	19.7	0.07	0.18	1.58	9356	236	n/a	48	224	n/a	100	236	n/a	776	236	n/a	
32	4640868	n/a	0	0	n/a	N	0	000000	2240	647	0.63	21.0	157	32200	2240	n/a	64	2064	n/a	1128	2224	n/a	7988	2240	n/a	
33	4640897	n/a	0	0	n/a	N	0	000000	144	7.38	0.03	0.08	0.28	4480	144	n/a	40	132	n/a	72	144	n/a	336	144	n/a	
34	4640917	n/a	0	0	n/a	N	0	000000	2664	735	0.77	76.9	805	30248	2664	n/a	60	2472	n/a	3112	2664	n/a	32236	2664	n/a	
35	4640958	n/a	0	0	n/a	N	0	000000	204	21.7	0.05	0.54	3.17	11972	204	n/a	60	184	n/a	336	204	n/a	1988	204	n/a	
36	4640961	n/a	0	0	n/a	N	0	000000	776	121	0.22	2.11	17.4	15948	776	n/a	68	700	n/a	332	776	n/a	3060	776	n/a	
37	4641048	n/a	0	0	n/a	N	0	000010	1120	181	0.32	1.62	18.0	17516	1120	n/a	64	1048	n/a	224	1120	n/a	2244	1120	n/a	
38	4641065	n/a	0	0	n/a	N	0	000000	3116	588	0.77	69.3	447	27676	3116	n/a	60	2764	n/a	3992	3084	n/a	26972	3116	n/a	
