Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	10379777	n/a	0	0	n/a	N	0	000000	200	11.1	0.06	0.16	1.23	5144	200	n/a	52	192	n/a	96	200	n/a	644	200	n/a	
2	10400862	n/a	0	0	n/a	N	0	000000	2900	1572	0.79	91.8	648	65532	2900	n/a	68	2692	n/a	5472	2840	n/a	38024	2900	n/a	
3	10400923	n/a	0	0	n/a	N	0	000010	1272	173	0.31	26.4	191	14172	1272	n/a	72	1084	n/a	3556	1272	n/a	24084	1272	n/a	
4	10406959	n/a	0	0	n/a	N	0	000000	248	14.9	0.04	0.06	0.05	5780	248	n/a	64	160	n/a	44	232	n/a	96	96	n/a	
5	10408414	n/a	0	0	n/a	N	0	000000	104	5.20	0.03	0.13	0.32	4416	104	n/a	40	104	n/a	124	104	n/a	372	104	n/a	
6	10408470	n/a	0	0	n/a	N	0	000000	276	14.7	0.05	0.95	1.92	4836	276	n/a	44	216	n/a	344	276	n/a	740	276	n/a	
7	10413130	n/a	0	0	n/a	N	0	000000	316	18.7	0.07	2.52	3.81	5488	316	n/a	52	264	n/a	796	316	n/a	1372	316	n/a	
8	10414324	n/a	0	0	n/a	N	0	000000	220	14.3	0.03	0.17	1.05	6352	220	n/a	40	168	n/a	92	220	n/a	532	220	n/a	
9	10417628	n/a	0	0	n/a	N	0	000000	116	6.87	0.01	0.02	0.04	5584	116	n/a	32	64	n/a	36	88	n/a	116	64	n/a	
10	10419136	n/a	0	0	n/a	N	0	000000	152	7.00	0.03	0.04	0.13	3884	152	n/a	52	116	n/a	52	144	n/a	168	136	n/a	
11	10420456	n/a	0	0	n/a	N	0	000000	348	16.7	0.08	0.24	0.56	4052	348	n/a	44	324	n/a	88	348	n/a	240	340	n/a	
12	10424102	n/a	0	0	n/a	N	0	111000	1716	793	0.51	261	1045	48160	1716	n/a	72	1552	n/a	19956	1716	n/a	65532	1716	n/a	
13	10424104	n/a	0	0	n/a	N	0	111000	2060	1250	0.84	377	1005	65532	2060	n/a	84	1888	n/a	26296	2060	n/a	65532	2060	n/a	
14	10424104	n/a	0	0	n/a	N	0	110000	996	494	0.20	39.2	263	58936	996	n/a	56	796	n/a	6740	960	n/a	43464	996	n/a	
15	10424106	n/a	0	0	n/a	N	0	000000	5388	3047	1.48	414	1976	65532	5388	n/a	72	4760	n/a	18116	5104	n/a	65532	5304	n/a	
16	10424106	n/a	0	0	n/a	N	0	111000	1764	843	0.52	166	834	49304	1764	n/a	60	1604	n/a	12864	1704	n/a	61548	1764	n/a	
17	10424107	n/a	0	0	n/a	N	0	111000	1920	844	0.60	233	415	45520	1920	n/a	68	1784	n/a	16116	1920	n/a	26972	1920	n/a	
18	10424109	n/a	0	0	n/a	N	0	000000	4936	3488	1.60	1018	3436	65532	4936	n/a	92	4400	n/a	34340	4896	n/a	65532	4936	n/a	
19	10424109	n/a	0	0	n/a	N	0	101000	2776	1616	0.76	520	1116	65532	2776	n/a	76	2376	n/a	29552	2696	n/a	58552	2776	n/a	
20	10424111	n/a	0	0	n/a	N	0	000000	6128	4173	1.53	545	3100	65532	6128	n/a	64	5224	n/a	15580	6064	n/a	65532	6128	n/a	
21	10424114	n/a	0	0	n/a	N	0	000000	5872	3354	1.41	489	2029	65532	5872	n/a	68	5080	n/a	14188	5504	n/a	59588	5808	n/a	
22	10424114	n/a	0	0	n/a	N	0	111000	1728	847	0.44	61.8	556	60460	1728	n/a	64	1464	n/a	7140	1468	n/a	60008	1644	n/a	
23	10424114	n/a	0	0	n/a	N	0	111000	1476	770	0.50	214	779	58244	1476	n/a	72	1356	n/a	17436	1476	n/a	64996	1476	n/a	
24	10424115	n/a	0	0	n/a	N	0	000000	7296	3881	2.19	1069	3235	65532	7296	n/a	80	6472	n/a	29536	7240	n/a	65532	7296	n/a	
25	10424116	n/a	0	0	n/a	N	0	000000	3316	2026	0.94	362	1848	64596	3316	n/a	64	3052	n/a	14168	3300	n/a	65532	3316	n/a	
26	10424117	n/a	0	0	n/a	N	0	101000	2504	1267	0.82	303	855	50756	2504	n/a	84	2280	n/a	17636	2464	n/a	44700	2504	n/a	
27	10424118	n/a	0	0	n/a	N	0	000000	2956	1485	0.84	251	1038	65532	2956	n/a	72	2620	n/a	12120	2912	n/a	41416	2956	n/a	
28	10424119	n/a	0	0	n/a	N	0	111000	1880	807	0.51	100	643	45428	1880	n/a	60	1692	n/a	7564	1848	n/a	47564	1880	n/a	
29	10424133	n/a	0	0	n/a	N	0	111000	1676	819	0.52	211	1045	50488	1676	n/a	68	1544	n/a	16576	1676	n/a	65532	1676	n/a	
30	10424140	n/a	0	0	n/a	N	0	111000	1432	748	0.40	99.3	469	55632	1432	n/a	60	1260	n/a	9244	1432	n/a	42140	1432	n/a	
31	10424142	n/a	0	0	n/a	N	0	111000	1796	1052	0.46	40.1	245	60556	1796	n/a	64	1608	n/a	3588	1780	n/a	21320	1796	n/a	
32	10424143	n/a	0	0	n/a	N	0	111000	1440	648	0.39	84.5	601	49248	1440	n/a	64	1256	n/a	8024	1440	n/a	55424	1440	n/a	
33	10424144	n/a	0	0	n/a	N	0	000000	3516	1495	1.04	199	630	56608	3516	n/a	68	3260	n/a	13592	3516	n/a	29444	3516	n/a	
34	10424146	n/a	0	0	n/a	N	0	000000	4016	1867	1.12	287	1430	53188	4016	n/a	76	3640	n/a	9756	4016	n/a	45836	4016	n/a	
35	10424146	n/a	0	0	n/a	N	0	111000	1848	894	0.51	60.6	457	50344	1848	n/a	68	1648	n/a	5756	1716	n/a	39476	1848	n/a	
36	10424147	n/a	0	0	n/a	N	0	111000	1516	839	0.46	113	549	59872	1516	n/a	64	1404	n/a	9084	1516	n/a	41488	1516	n/a	
37	10424147	n/a	0	0	n/a	N	0	111000	2036	1257	0.54	124	624	65532	2036	n/a	64	1848	n/a	8496	1984	n/a	42276	2036	n/a	
38	10424148	n/a	0	0	n/a	N	0	000000	456	28.9	0.11	0.00	0.01	6024	456	n/a	44	392	n/a	0	0	n/a	60	32	n/a	
39	10424151	n/a	0	0	n/a	N	0	000010	1192	146	0.26	5.44	46.9	23412	1192	n/a	60	1016	n/a	1032	1160	n/a	13112	1152	n/a	
40	10424155	n/a	0	0	n/a	N	0	111000	1724	848	0.46	15.7	114	53552	1724	n/a	60	1576	n/a	1528	1644	n/a	9504	1724	n/a	
41	10424158	n/a	0	0	n/a	N	0	111000	1436	646	0.42	80.8	328	49028	1436	n/a	56	1332	n/a	8440	1436	n/a	32048	1436	n/a	
42	10424159	n/a	0	0	n/a	N	0	111000	2260	1152	0.58	64.0	447	55892	2260	n/a	60	2012	n/a	5320	2228	n/a	35572	2260	n/a	
43	10424160	n/a	0	0	n/a	N	0	000000	3608	1741	1.21	628	2259	55916	3608	n/a	72	3388	n/a	21492	3608	n/a	65532	3608	n/a	
44	10424161	n/a	0	0	n/a	N	0	000000	3640	2207	0.91	214	715	65532	3640	n/a	64	3200	n/a	13328	2888	n/a	36352	3540	n/a	
45	10424163	n/a	0	0	n/a	N	0	000000	3684	2359	0.91	164	574	65532	3684	n/a	64	3256	n/a	7952	3540	n/a	22172	3604	n/a	
46	10424163	n/a	0	0	n/a	N	0	111000	2092	1010	0.57	112	511	49372	2092	n/a	64	1876	n/a	7408	2072	n/a	31996	2088	n/a	
47	10424290	n/a	0	0	n/a	N	0	111000	1532	635	0.40	113	586	42928	1532	n/a	60	1360	n/a	10064	1532	n/a	50324	1532	n/a	
48	10424292	n/a	0	0	n/a	N	0	111000	2028	1114	0.54	107	397	62244	2028	n/a	64	1792	n/a	8028	2020	n/a	27328	2028	n/a	
49	10424293	n/a	0	0	n/a	N	0	100000	1488	550	0.40	71.0	235	37300	1488	n/a	60	1388	n/a	8140	1488	n/a	25684	1488	n/a	
50	10424294	n/a	0	0	n/a	N	0	111000	1816	812	0.64	272	812	63408	1816	n/a	84	1672	n/a	26844	1816	n/a	65532	1816	n/a	
51	10424295	n/a	0	0	n/a	N	0	111000	1560	624	0.39	86.0	236	42168	1560	n/a	68	1432	n/a	7136	1560	n/a	18116	1560	n/a	
52	10424296	n/a	0	0	n/a	N	0	000000	676	176	0.17	3.88	27.7	26524	676	n/a	56	612	n/a	880	672	n/a	6332	676	n/a	
53	10424298	n/a	0	0	n/a	N	0	111000	1844	803	0.52	148	782	47352	1844	n/a	68	1684	n/a	9780	1844	n/a	50844	1844	n/a	
54	10424298	n/a	0	0	n/a	N	0	000000	936	294	0.23	35.3	225	35752	936	n/a	72	828	n/a	4576	920	n/a	28488	936	n/a	
55	10424298	n/a	0	0	n/a	N	0	111000	1596	740	0.38	10.7	133	45712	1596	n/a	60	1380	n/a	1172	1396	n/a	12260	1568	n/a	
56	10424299	n/a	0	0	n/a	N	0	000000	1772	460	0.46	130	499	27332	1772	n/a	72	1572	n/a	9116	1772	n/a	33276	1772	n/a	
