Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	1652661	n/a	0	0	n/a	N	0	000010	1088	78.7	0.41	0.95	10.7	10488	1088	n/a	88	1048	n/a	184	1080	n/a	1512	1088	n/a	
2	1653836	n/a	0	0	n/a	N	0	000000	888	46.4	0.60	10.7	77.7	4588	888	n/a	92	888	n/a	1252	888	n/a	9732	888	n/a	
3	1653896	n/a	0	0	n/a	N	0	000000	716	97.5	0.30	1.33	15.1	14904	716	n/a	84	652	n/a	256	712	n/a	2952	716	n/a	
4	1653929	n/a	0	0	n/a	N	0	000000	768	38.5	0.82	6.33	24.9	4480	768	n/a	128	768	n/a	908	768	n/a	3268	768	n/a	
5	1653946	n/a	0	0	n/a	N	0	000000	1572	188	0.69	6.91	69.7	14204	1572	n/a	96	1520	n/a	808	1568	n/a	8184	1572	n/a	
6	1653985	n/a	0	0	n/a	N	0	000000	1792	180	1.06	34.5	290	10796	1792	n/a	104	1780	n/a	2908	1792	n/a	22360	1792	n/a	
7	1654048	n/a	0	0	n/a	N	0	000010	1236	77.1	0.44	1.49	21.9	6160	1236	n/a	68	1188	n/a	160	1236	n/a	2272	1236	n/a	
8	1654184	n/a	0	0	n/a	N	0	000000	2216	432	1.23	15.9	206	20772	2216	n/a	92	2192	n/a	1680	2216	n/a	18392	2216	n/a	
9	1654185	n/a	0	0	n/a	N	0	000000	540	59.0	0.36	1.72	7.98	12616	540	n/a	88	540	n/a	388	540	n/a	1712	540	n/a	
10	1654291	n/a	0	0	n/a	N	0	000010	1024	73.9	0.40	1.96	41.7	6864	1024	n/a	72	960	n/a	272	1024	n/a	4676	1024	n/a	
11	1654292	n/a	0	0	n/a	N	0	000010	1136	168	0.72	8.26	133	15332	1136	n/a	100	1132	n/a	1012	1136	n/a	16236	1136	n/a	
12	1654293	n/a	0	0	n/a	N	0	000000	100	4.41	0.04	0.07	1.09	3664	100	n/a	48	96	n/a	84	100	n/a	1104	100	n/a	
13	1654293	n/a	0	0	n/a	N	0	000000	624	32.8	0.22	0.49	10.1	5004	624	n/a	64	600	n/a	124	616	n/a	1864	624	n/a	
14	1654296	n/a	0	0	n/a	N	0	000000	104	4.90	0.02	0.05	0.08	4036	104	n/a	44	84	n/a	64	104	n/a	240	56	n/a	
15	1654301	n/a	0	0	n/a	N	0	000000	2504	139	0.95	2.51	34.8	6492	2504	n/a	76	2464	n/a	168	2504	n/a	2236	2504	n/a	
16	1654357	n/a	0	0	n/a	N	0	000000	140	6.40	0.06	0.20	0.06	3856	140	n/a	60	140	n/a	164	140	n/a	144	64	n/a	
17	1654363	n/a	0	0	n/a	N	0	000000	1424	313	0.70	7.14	133	24832	1424	n/a	88	1396	n/a	712	1424	n/a	11868	1424	n/a	
18	1654364	n/a	0	0	n/a	N	0	000000	168	7.98	0.18	0.79	0.46	4052	168	n/a	116	168	n/a	424	168	n/a	412	168	n/a	
19	1654433	n/a	0	0	n/a	N	0	000000	388	37.2	0.19	0.99	5.51	10964	388	n/a	68	384	n/a	328	388	n/a	1792	388	n/a	
20	1654433	n/a	0	0	n/a	N	0	000000	420	21.0	0.14	1.30	9.88	4436	420	n/a	56	412	n/a	404	420	n/a	2684	420	n/a	
21	1654441	n/a	0	0	n/a	N	0	000010	1112	167	0.80	11.4	164	14996	1112	n/a	100	1112	n/a	1152	1112	n/a	16712	1112	n/a	
22	1654457	n/a	0	0	n/a	N	0	000000	2072	357	1.40	18.2	209	21376	2072	n/a	120	2016	n/a	1588	2072	n/a	19044	2072	n/a	
23	1654476	n/a	0	0	n/a	N	0	000010	1188	197	0.90	14.7	169	21228	1188	n/a	144	1136	n/a	1764	1188	n/a	19048	1188	n/a	
24	1654483	n/a	0	0	n/a	N	0	000000	1948	229	0.82	2.63	23.3	13936	1948	n/a	76	1892	n/a	252	1928	n/a	1848	1948	n/a	
25	1654494	n/a	0	0	n/a	N	0	000000	96	4.61	0.04	0.14	0.62	4192	96	n/a	88	96	n/a	144	96	n/a	696	96	n/a	
26	1654495	n/a	0	0	n/a	N	0	000000	712	87.7	0.21	0.15	1.54	12476	712	n/a	56	660	n/a	56	556	n/a	468	684	n/a	
27	1654503	n/a	0	0	n/a	N	0	000010	1348	217	1.03	17.3	178	16496	1348	n/a	116	1320	n/a	1772	1340	n/a	17740	1348	n/a	
28	1654503	n/a	0	0	n/a	N	0	000010	1016	59.1	0.44	4.10	34.5	6056	1016	n/a	84	996	n/a	572	1016	n/a	4600	1016	n/a	
29	1654516	n/a	0	0	n/a	N	0	000000	176	11.8	0.09	0.74	2.60	6640	176	n/a	68	168	n/a	540	176	n/a	1772	176	n/a	
30	1654517	n/a	0	0	n/a	N	0	000000	144	8.00	0.05	0.13	0.37	5148	144	n/a	64	144	n/a	124	144	n/a	356	144	n/a	
31	1654528	n/a	0	0	n/a	N	0	000010	1220	177	0.73	7.44	107	15212	1220	n/a	96	1204	n/a	864	1220	n/a	11688	1220	n/a	
32	1654534	n/a	0	0	n/a	N	0	000000	108	5.00	0.11	0.70	0.73	3956	108	n/a	100	108	n/a	580	108	n/a	740	108	n/a	
33	1654558	n/a	0	0	n/a	N	0	000000	1148	254	0.96	24.1	348	24728	1148	n/a	128	1120	n/a	2996	1128	n/a	43756	1148	n/a	
34	1654593	n/a	0	0	n/a	N	0	000000	1892	286	1.62	21.3	84.8	25600	1892	n/a	228	1776	n/a	2476	1880	n/a	5248	1892	n/a	
35	1654601	n/a	0	0	n/a	N	0	000000	1536	155	0.66	4.71	75.4	10980	1536	n/a	80	1516	n/a	504	1536	n/a	5924	1536	n/a	
36	1654606	n/a	0	0	n/a	N	0	100000	1704	533	1.86	65.2	420	37976	1704	n/a	188	1616	n/a	4860	1704	n/a	31804	1704	n/a	
37	1654614	n/a	0	0	n/a	N	0	000000	876	48.5	0.32	1.00	10.5	5040	876	n/a	64	868	n/a	160	876	n/a	1320	876	n/a	
38	1654619	n/a	0	0	n/a	N	0	000000	724	140	1.53	21.6	71.8	23708	724	n/a	384	724	n/a	4348	724	n/a	11492	724	n/a	
39	1654626	n/a	0	0	n/a	N	0	000000	100	4.68	0.04	0.20	0.77	3964	100	n/a	64	100	n/a	196	100	n/a	824	100	n/a	
40	1654638	n/a	0	0	n/a	N	0	000010	988	73.6	0.52	4.23	64.6	7444	988	n/a	88	980	n/a	524	988	n/a	8204	988	n/a	
41	1654651	n/a	0	0	n/a	N	0	000000	1112	193	0.58	4.64	70.0	18664	1112	n/a	100	1096	n/a	680	1112	n/a	8124	1112	n/a	
42	1654652	n/a	0	0	n/a	N	0	000000	2124	289	0.91	12.7	122	18764	2124	n/a	92	2040	n/a	1608	1964	n/a	14364	2124	n/a	
43	1654659	n/a	0	0	n/a	N	0	000000	1748	219	1.18	11.3	59.1	11976	1748	n/a	100	1736	n/a	960	1728	n/a	5520	1748	n/a	
44	1654676	n/a	0	0	n/a	N	0	000010	1248	204	0.47	3.65	106	16652	1248	n/a	68	1220	n/a	376	1248	n/a	10860	1248	n/a	
