Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	3865919	n/a	0	0	n/a	N	0	000000	800	63.6	0.24	3.49	58.4	7908	800	n/a	60	732	n/a	660	800	n/a	9392	800	n/a	
2	3865948	n/a	0	0	n/a	N	0	000000	724	36.4	0.34	2.18	9.19	4548	724	n/a	80	708	n/a	388	724	n/a	1492	724	n/a	
3	3866080	n/a	0	0	n/a	N	0	000000	692	55.0	0.17	0.63	16.5	7608	692	n/a	56	600	n/a	124	692	n/a	3260	692	n/a	
4	3866082	n/a	0	0	n/a	N	0	000000	2496	281	1.56	47.5	359	15572	2496	n/a	132	2452	n/a	4588	2496	n/a	29100	2496	n/a	
5	3866117	n/a	0	0	n/a	N	0	000010	1260	119	0.39	2.96	70.2	10220	1260	n/a	64	1176	n/a	308	1260	n/a	8268	1260	n/a	
6	3866119	n/a	0	0	n/a	N	0	000000	1484	122	0.79	16.0	140	8164	1484	n/a	88	1456	n/a	1420	1484	n/a	11520	1484	n/a	
7	3866131	n/a	0	0	n/a	N	0	000010	968	45.5	0.89	15.1	88.8	4184	968	n/a	124	968	n/a	1460	968	n/a	8648	968	n/a	
8	3866131	n/a	0	0	n/a	N	0	000000	140	6.34	0.07	0.96	5.44	3844	140	n/a	72	140	n/a	612	140	n/a	3764	140	n/a	
9	3866205	n/a	0	0	n/a	N	0	000010	1144	64.5	0.33	1.69	15.0	5552	1144	n/a	56	1076	n/a	216	1144	n/a	1732	1144	n/a	
10	3866261	n/a	0	0	n/a	N	0	000000	244	11.3	0.06	0.14	3.96	3944	244	n/a	44	224	n/a	72	244	n/a	1504	244	n/a	
11	3866275	n/a	0	0	n/a	N	0	000000	1416	185	0.66	20.8	246	15636	1416	n/a	100	1380	n/a	2164	1416	n/a	23992	1416	n/a	
12	3866319	n/a	0	0	n/a	N	0	000000	2824	501	1.75	48.7	392	25924	2824	n/a	240	2248	n/a	4956	2792	n/a	27224	2824	n/a	
13	3866321	n/a	0	0	n/a	N	0	000000	1528	135	1.39	38.7	172	9472	1528	n/a	152	1516	n/a	3416	1528	n/a	14488	1528	n/a	
14	3866442	n/a	0	0	n/a	N	0	000000	260	15.6	0.60	10.4	39.2	5640	260	n/a	240	260	n/a	3980	260	n/a	14936	260	n/a	
15	3866443	n/a	0	0	n/a	N	0	000010	1344	147	0.43	25.9	148	11992	1344	n/a	68	1244	n/a	2760	1344	n/a	15196	1344	n/a	
16	3866446	n/a	0	0	n/a	N	0	000010	1192	194	1.83	33.1	234	18952	1192	n/a	244	1192	n/a	4108	1192	n/a	26560	1192	n/a	
17	3866466	n/a	0	0	n/a	N	0	000000	1292	277	2.06	88.0	538	23568	1292	n/a	248	1252	n/a	9792	1292	n/a	53688	1292	n/a	
18	3866466	n/a	0	0	n/a	N	0	000000	1640	371	2.45	49.1	306	29164	1640	n/a	396	1580	n/a	6284	1640	n/a	35400	1640	n/a	
19	3866478	n/a	0	0	n/a	N	0	000010	1208	188	1.47	46.8	183	18032	1208	n/a	196	1204	n/a	5524	1208	n/a	19228	1208	n/a	
20	3866478	n/a	0	0	n/a	N	0	000000	984	227	6.00	97.6	346	25328	984	n/a	900	964	n/a	13996	984	n/a	46404	984	n/a	
21	3866478	n/a	0	0	n/a	N	0	000010	996	120	0.39	16.6	111	12276	996	n/a	104	800	n/a	2328	996	n/a	13792	996	n/a	
22	3866521	n/a	0	0	n/a	N	0	000010	1312	133	0.63	22.7	167	9440	1312	n/a	92	1276	n/a	2556	1312	n/a	16148	1312	n/a	
23	3866523	n/a	0	0	n/a	N	0	000000	1496	203	0.96	36.6	286	16768	1496	n/a	136	1472	n/a	3508	1496	n/a	25440	1496	n/a	
24	3866531	n/a	0	0	n/a	N	0	000000	1468	198	0.62	11.9	139	14144	1468	n/a	76	1412	n/a	1180	1468	n/a	13448	1468	n/a	
25	3866559	n/a	0	0	n/a	N	0	000000	1928	267	1.02	27.3	222	15980	1928	n/a	104	1868	n/a	2948	1928	n/a	20048	1928	n/a	
26	3866561	n/a	0	0	n/a	N	0	000000	1768	250	1.17	49.6	362	14620	1768	n/a	104	1744	n/a	3976	1768	n/a	26080	1768	n/a	
27	3866573	n/a	0	0	n/a	N	0	000000	1432	180	0.85	31.4	198	12768	1432	n/a	116	1348	n/a	3716	1428	n/a	22108	1432	n/a	
28	3866602	n/a	0	0	n/a	N	0	000010	1380	115	0.61	18.7	129	8188	1380	n/a	96	1360	n/a	1836	1380	n/a	12032	1380	n/a	
