Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	14721158	n/a	0	0	n/a	N	0	0000	128	7.24	0.11	1.19	3.27	5184	128	n/a	116	128	n/a	912	128	n/a	2744	128	n/a	
2	14725789	n/a	0	0	n/a	N	0	0000	176	13.1	0.07	0.07	0.16	7452	176	n/a	56	176	n/a	64	168	n/a	168	172	n/a	
3	14725982	n/a	0	0	n/a	N	0	0000	132	8.53	0.03	0.03	0.03	6260	132	n/a	48	112	n/a	52	124	n/a	124	80	n/a	
4	14726077	n/a	0	0	n/a	N	0	0000	276	31.3	0.14	0.09	0.40	11840	276	n/a	84	272	n/a	60	264	n/a	264	276	n/a	
5	14726219	n/a	0	0	n/a	N	0	0000	244	21.3	0.07	0.07	0.29	8796	244	n/a	64	236	n/a	60	220	n/a	188	240	n/a	
6	14726658	n/a	0	0	n/a	N	0	0000	200	12.8	0.15	0.44	0.77	6224	200	n/a	116	196	n/a	268	200	n/a	464	200	n/a	
7	14727132	n/a	0	0	n/a	N	0	0000	180	13.8	0.07	0.05	0.10	7780	180	n/a	72	176	n/a	44	172	n/a	164	128	n/a	
8	14727748	n/a	0	0	n/a	N	0	0000	296	23.6	0.15	0.12	0.42	8096	296	n/a	64	296	n/a	68	288	n/a	252	292	n/a	
9	14728124	n/a	0	0	n/a	N	0	0000	60	2.65	0.02	0.02	0.00	3648	60	n/a	48	60	n/a	48	56	n/a	24	12	n/a	
10	14728388	n/a	0	0	n/a	N	0	0000	132	8.38	0.03	0.02	0.16	6104	132	n/a	40	120	n/a	44	104	n/a	192	120	n/a	
11	14730369	n/a	0	0	n/a	N	0	0000	156	11.4	0.03	0.03	0.16	7312	156	n/a	48	128	n/a	44	124	n/a	184	128	n/a	
12	14735686	n/a	0	0	n/a	N	0	1000	1700	926	1.93	49.5	561	61600	1700	n/a	184	1676	n/a	4020	1700	n/a	42368	1700	n/a	
13	14737820	n/a	0	0	n/a	N	0	0000	468	61.9	2.13	11.1	18.7	14304	468	n/a	516	468	n/a	2740	468	n/a	4588	468	n/a	
14	14744828	n/a	0	0	n/a	N	0	0000	264	28.1	0.12	0.11	0.36	11560	264	n/a	72	260	n/a	60	260	n/a	236	260	n/a	
15	14745364	n/a	0	0	n/a	N	0	0000	180	15.5	0.05	0.04	0.05	8864	180	n/a	56	172	n/a	48	152	n/a	116	108	n/a	
16	14745432	n/a	0	0	n/a	N	0	0000	232	15.5	0.07	0.06	0.04	6344	232	n/a	52	220	n/a	48	212	n/a	108	96	n/a	
