Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	3657036	n/a	0	0	n/a	N	0	000000	356	27.0	0.09	0.17	0.27	8256	356	n/a	48	336	n/a	72	348	n/a	212	296	n/a	
2	3668010	n/a	0	0	n/a	N	0	000000	364	17.2	0.09	0.09	0.32	4172	364	n/a	48	324	n/a	44	332	n/a	152	344	n/a	
3	3691032	n/a	0	0	n/a	N	0	000000	104	4.90	0.02	0.36	2.01	4044	104	n/a	48	80	n/a	336	104	n/a	1808	104	n/a	
4	3694554	n/a	0	0	n/a	N	0	000000	188	15.4	0.06	1.39	1.73	8692	188	n/a	56	168	n/a	804	188	n/a	1128	188	n/a	
5	3698943	n/a	0	0	n/a	N	0	101000	2428	1187	0.86	464	1179	51956	2428	n/a	68	2284	n/a	26148	2428	n/a	60040	2428	n/a	
6	3698945	n/a	0	0	n/a	N	0	111000	1992	768	0.64	425	1232	37876	1992	n/a	64	1856	n/a	30064	1992	n/a	65532	1992	n/a	
7	3698946	n/a	0	0	n/a	N	0	000000	4112	2020	1.17	536	1688	65532	4112	n/a	80	3584	n/a	32532	3888	n/a	65532	4080	n/a	
8	3698947	n/a	0	0	n/a	N	0	111000	1908	924	0.50	161	458	56404	1908	n/a	72	1612	n/a	13288	1864	n/a	36612	1880	n/a	
9	3700315	n/a	0	0	n/a	N	0	111000	2244	1191	0.73	295	1216	60912	2244	n/a	72	2068	n/a	18860	2244	n/a	65532	2244	n/a	
10	3700315	n/a	0	0	n/a	N	0	000000	1632	432	0.41	33.3	113	25824	1632	n/a	68	1448	n/a	2276	1620	n/a	9288	1628	n/a	
11	3700323	n/a	0	0	n/a	N	0	111000	2128	1305	0.66	271	924	65532	2128	n/a	72	1940	n/a	17636	2128	n/a	51524	2128	n/a	
12	3700326	n/a	0	0	n/a	N	0	111000	2148	986	0.64	261	999	49524	2148	n/a	76	1856	n/a	20724	2148	n/a	65532	2148	n/a	
