Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
1	3318065	n/a	0	0	n/a	N	0	0000000	432	37.4	0.12	0.11	1.98	8452	432	n/a	64	388	n/a	56	376	n/a	636	432	n/a	
2	3318079	n/a	0	0	n/a	N	0	0000000	740	34.5	0.26	0.20	0.02	4020	740	n/a	64	728	n/a	52	664	n/a	140	32	n/a	
3	3318080	n/a	0	0	n/a	N	0	0000010	1080	46.7	0.37	0.28	0.13	4556	1080	n/a	68	1056	n/a	56	976	n/a	156	212	n/a	
4	3318080	n/a	0	0	n/a	N	0	0000000	316	13.3	0.10	0.08	0.10	3420	316	n/a	60	296	n/a	52	280	n/a	164	132	n/a	
5	3318080	n/a	0	0	n/a	N	0	0000000	84	3.88	0.02	0.02	0.11	3956	84	n/a	56	76	n/a	40	68	n/a	232	76	n/a	
6	3318114	n/a	0	0	n/a	N	0	0000010	1084	70.7	0.33	0.27	6.86	7788	1084	n/a	64	1012	n/a	52	960	n/a	1048	1084	n/a	
7	3318114	n/a	0	0	n/a	N	0	0000010	1312	129	0.40	0.32	8.27	11108	1312	n/a	60	1200	n/a	60	1120	n/a	904	1312	n/a	
8	3318116	n/a	0	0	n/a	N	0	0000000	5916	1289	2.00	1397	3315	27784	5916	n/a	84	5384	n/a	47460	4052	n/a	65532	5916	n/a	
9	3318118	n/a	0	0	n/a	N	0	0000000	7144	484	2.08	1.39	3.14	7196	7144	n/a	72	6584	n/a	68	5596	n/a	704	1952	n/a	
10	3318119	n/a	0	0	n/a	N	0	1000000	2144	235	0.67	0.49	0.20	14492	2144	n/a	60	2064	n/a	56	1844	n/a	200	228	n/a	
11	3318120	n/a	0	0	n/a	N	0	0000000	3036	986	1.33	1072	2471	46428	3036	n/a	80	3008	n/a	46080	3036	n/a	65532	3036	n/a	
12	3318121	n/a	0	0	n/a	N	0	0000000	4036	355	1.19	0.04	14.1	11068	4036	n/a	72	3776	n/a	144	84	n/a	6684	2988	n/a	
13	3318125	n/a	0	0	n/a	N	0	0000000	240	36.4	0.06	6.85	85.3	17176	240	n/a	68	220	n/a	3036	240	n/a	38292	240	n/a	
14	3318142	n/a	0	0	n/a	N	0	0000000	3540	506	1.16	0.90	14.5	20172	3540	n/a	76	3348	n/a	72	3124	n/a	728	3536	n/a	
15	3318142	n/a	0	0	n/a	N	0	0100000	1908	609	0.69	135	1061	41360	1908	n/a	68	1832	n/a	17364	1908	n/a	65532	1908	n/a	
16	3318181	n/a	0	0	n/a	N	0	0000000	280	32.7	0.09	10.9	223	12360	280	n/a	60	268	n/a	3644	280	n/a	65532	280	n/a	
17	3318188	n/a	0	0	n/a	N	0	0000000	264	24.9	0.08	7.39	101	10168	264	n/a	64	256	n/a	2584	264	n/a	38360	264	n/a	
18	3318188	n/a	0	0	n/a	N	0	0000000	148	8.48	0.05	3.73	44.4	5052	148	n/a	56	136	n/a	2448	148	n/a	27304	148	n/a	
19	3318220	n/a	0	0	n/a	N	0	0000000	68	3.39	0.02	0.02	0.07	4468	68	n/a	48	68	n/a	36	64	n/a	212	60	n/a	
20	3318221	n/a	0	0	n/a	N	0	0000010	1320	169	0.43	0.32	2.08	14504	1320	n/a	72	1248	n/a	56	1136	n/a	444	1160	n/a	
21	3318221	n/a	0	0	n/a	N	0	0000010	1232	160	0.42	0.35	4.49	15944	1232	n/a	60	1172	n/a	72	1120	n/a	572	1232	n/a	
22	3318222	n/a	0	0	n/a	N	0	0000000	2680	1073	1.02	282	1524	47100	2680	n/a	76	2568	n/a	17016	2672	n/a	65532	2680	n/a	
23	3318228	n/a	0	0	n/a	N	0	0000000	2404	838	0.81	184	1062	49540	2404	n/a	88	2288	n/a	16332	1512	n/a	65532	1876	n/a	
24	3318253	n/a	0	0	n/a	N	0	0000000	460	21.2	0.15	0.12	2.34	4032	460	n/a	60	428	n/a	52	404	n/a	728	460	n/a	
25	3318253	n/a	0	0	n/a	N	0	0000000	512	24.4	0.16	0.12	2.77	4264	512	n/a	60	480	n/a	52	436	n/a	776	512	n/a	
26	3318285	n/a	0	0	n/a	N	0	0000010	1292	137	0.43	0.33	6.28	13980	1292	n/a	64	1248	n/a	60	1176	n/a	772	1292	n/a	
27	3318285	n/a	0	0	n/a	N	0	0000000	1484	144	0.45	0.39	6.30	13504	1484	n/a	64	1396	n/a	64	1340	n/a	744	1476	n/a	
28	3318286	n/a	0	0	n/a	N	0	0000000	104	4.58	0.02	0.02	0.41	3888	104	n/a	40	92	n/a	52	80	n/a	488	104	n/a	
29	3318341	n/a	0	0	n/a	N	0	0000000	272	17.2	0.11	0.09	0.76	5864	272	n/a	72	268	n/a	60	248	n/a	496	264	n/a	
30	3318342	n/a	0	0	n/a	N	0	0000000	1692	262	0.58	60.7	1281	20584	1692	n/a	76	1640	n/a	4660	1692	n/a	65532	1692	n/a	
31	3318362	n/a	0	0	n/a	N	0	0000000	3124	294	0.98	0.75	9.60	10612	3124	n/a	64	2904	n/a	68	2656	n/a	584	3096	n/a	
32	3318363	n/a	0	0	n/a	N	0	0000000	196	13.4	0.06	0.04	0.81	6772	196	n/a	68	188	n/a	36	152	n/a	568	196	n/a	
33	3318364	n/a	0	0	n/a	N	0	0000000	9864	2211	3.19	10.9	318	33844	9864	n/a	68	9432	n/a	1172	6356	n/a	29872	9864	n/a	
34	3318375	n/a	0	0	n/a	N	0	0000010	1048	57.6	0.29	0.23	5.47	6248	1048	n/a	64	940	n/a	60	872	n/a	936	1044	n/a	
35	3318376	n/a	0	0	n/a	N	0	0000010	1240	82.3	0.35	0.28	0.99	7504	1240	n/a	68	1148	n/a	64	1068	n/a	484	580	n/a	
36	3318381	n/a	0	0	n/a	N	0	0000000	20584	6539	6.48	282	2765	53336	20584	n/a	80	19444	n/a	11144	13740	n/a	65532	7916	n/a	
37	3318382	n/a	0	0	n/a	N	0	0000000	3480	212	1.16	0.78	6.67	6932	3480	n/a	68	3300	n/a	56	3008	n/a	568	3172	n/a	
38	3318383	n/a	0	0	n/a	N	0	0000000	1720	194	0.53	0.39	5.82	13476	1720	n/a	64	1592	n/a	60	1480	n/a	596	1684	n/a	
39	3318383	n/a	0	0	n/a	N	0	0000000	136	7.00	0.06	0.05	0.70	4816	136	n/a	56	136	n/a	52	136	n/a	588	136	n/a	
40	3318383	n/a	0	0	n/a	N	0	0000000	144	7.47	0.05	0.04	0.67	4468	144	n/a	48	144	n/a	56	140	n/a	688	144	n/a	
41	3318383	n/a	0	0	n/a	N	0	0000000	216	11.9	0.07	0.05	1.15	4928	216	n/a	56	212	n/a	44	168	n/a	664	216	n/a	
42	3318383	n/a	0	0	n/a	N	0	0000010	952	100	0.27	0.35	5.95	14204	952	n/a	56	896	n/a	88	908	n/a	1088	952	n/a	
43	3318388	n/a	0	0	n/a	N	0	0000000	20996	5102	6.77	1179	2585	60452	20996	n/a	108	19348	n/a	55700	11748	n/a	65532	17260	n/a	
44	3318388	n/a	0	0	n/a	N	0	0000000	3216	244	0.90	0.77	0.59	7656	3216	n/a	60	2948	n/a	64	2792	n/a	336	564	n/a	
45	3318390	n/a	0	0	n/a	N	0	0000000	7044	527	2.11	1.67	0.42	7936	7044	n/a	72	6412	n/a	64	6092	n/a	292	516	n/a	
46	3318390	n/a	0	0	n/a	N	0	0000000	1792	127	0.57	0.40	0.82	7536	1792	n/a	72	1700	n/a	64	1568	n/a	272	816	n/a	
47	3318390	n/a	0	0	n/a	N	0	0000000	312	14.3	0.10	0.07	0.36	3860	312	n/a	64	308	n/a	56	260	n/a	308	236	n/a	
48	3318393	n/a	0	0	n/a	N	0	0000000	11936	822	3.76	2.79	39.1	9316	11936	n/a	80	11180	n/a	72	10336	n/a	772	11452	n/a	
49	3318394	n/a	0	0	n/a	N	0	0000000	356	22.5	0.12	21.7	291	8476	356	n/a	64	340	n/a	5696	356	n/a	65532	356	n/a	
50	3318396	n/a	0	0	n/a	N	0	0000000	5216	304	1.56	0.70	22.4	5748	5216	n/a	72	4828	n/a	64	2980	n/a	864	5180	n/a	
51	3318397	n/a	0	0	n/a	N	0	0000000	60	2.74	0.01	0.02	0.00	3852	60	n/a	36	60	n/a	48	56	n/a	40	4	n/a	
52	3318398	n/a	0	0	n/a	N	0	0000000	88	4.04	0.04	0.03	0.02	3968	88	n/a	68	88	n/a	56	88	n/a	204	32	n/a	
53	3318411	n/a	0	0	n/a	N	0	0000000	256	21.2	0.09	0.06	0.88	9212	256	n/a	60	252	n/a	48	228	n/a	468	256	n/a	
54	3318411	n/a	0	0	n/a	N	0	0000000	348	13.9	0.10	0.08	1.15	5764	348	n/a	52	324	n/a	52	300	n/a	452	344	n/a	
55	3318412	n/a	0	0	n/a	N	0	0000000	412	31.9	0.12	0.09	1.87	11048	412	n/a	56	396	n/a	48	364	n/a	664	412	n/a	
56	3318440	n/a	0	0	n/a	N	0	0111000	1860	661	0.65	88.3	949	38380	1856	n/a	72	1748	n/a	6008	1860	n/a	62892	1860	n/a	
57	3318462	n/a	0	0	n/a	N	0	0000000	60	2.52	0.02	0.02	0.24	3420	60	n/a	56	56	n/a	60	56	n/a	512	60	n/a	
58	3318464	n/a	0	0	n/a	N	0	0000000	7272	539	2.22	1.74	39.3	7520	7272	n/a	80	6860	n/a	92	6320	n/a	1040	7268	n/a	
59	3318472	n/a	0	0	n/a	N	0	0000000	808	61.7	0.25	0.20	2.82	9712	808	n/a	68	716	n/a	56	700	n/a	576	808	n/a	
60	3318472	n/a	0	0	n/a	N	0	0000000	296	15.4	0.06	0.05	1.48	5080	296	n/a	60	244	n/a	44	200	n/a	748	296	n/a	
61	3318472	n/a	0	0	n/a	N	0	0000000	196	10.5	0.06	0.04	1.04	4736	196	n/a	56	184	n/a	52	164	n/a	772	196	n/a	
62	3318473	n/a	0	0	n/a	N	0	0000000	1256	395	0.45	34.0	790	43440	1256	n/a	72	1220	n/a	3920	1256	n/a	65532	1256	n/a	
63	3318476	n/a	0	0	n/a	N	0	0000000	12664	2500	3.99	2.08	58.5	32468	12664	n/a	76	11916	n/a	68	8204	n/a	1024	12568	n/a	
64	3318476	n/a	0	0	n/a	N	0	0000000	224	20.6	0.07	0.04	0.62	11056	224	n/a	52	220	n/a	56	196	n/a	680	212	n/a	
65	3318476	n/a	0	0	n/a	N	0	0000000	1212	354	0.40	64.6	676	32324	1212	n/a	84	1148	n/a	9292	1172	n/a	65532	1212	n/a	
66	3318476	n/a	0	0	n/a	N	0	0000000	496	27.5	0.13	0.00	0.96	5372	496	n/a	60	452	n/a	0	0	n/a	504	436	n/a	
